,Id,Median_income,"Income_Less_than_$10,000","Occupied housing units; Estimate; Occupied housing units - HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - $5,000 to $9,999","Occupied housing units; Estimate; Occupied housing units - HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - $150,000 or more","Income_$150,000_199,999","Income_$100,000_149,999","Occupied housing units; Estimate; Occupied housing units - HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - $10,000 to $14,999",White_alone_percent,"Renter-occupied housing units; Estimate; Occupied housing units - HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - $5,000 to $9,999","Occupied housing units; Estimate; Occupied housing units - HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - $100,000 to $149,999",Some_other_race_alone_percent,foodstamp_per_HH
6134,1400000US36005003100,28047.0,15.5,14.6,0.0,0.0,2.1,5.9,0.225628930818,14.0,2.1,0.294025157233,0.248953974895
6135,1400000US36005003300,20852.0,20.1,13.3,0.0,0.0,2.1,13.8,0.307402760351,14.7,2.1,0.2747804266,0.698096885813
6136,1400000US36005003500,24321.0,21.9,6.6,0.0,0.0,1.8,12.4,0.136122881356,7.1,1.8,0.479343220339,0.538401861908
6137,1400000US36005003700,34000.0,36.0,25.0,0.0,0.0,0.0,0.0,0.280991735537,25.0,0.0,0.495867768595,0.49
6138,1400000US36005003800,36250.0,19.4,11.3,1.8,0.0,15.4,4.5,0.147947327653,18.5,15.4,0.405886909373,0.32241813602
6139,1400000US36005003900,25513.0,22.6,14.8,4.9,4.6,7.6,8.0,0.385352950901,15.9,7.6,0.355761282857,0.457233368532
6140,1400000US36005004001,46809.0,5.3,5.3,8.2,3.7,13.5,0.0,0.202721088435,10.4,13.5,0.204081632653,0.116326530612
6141,1400000US36005004100,18021.0,25.3,17.6,1.5,0.0,0.2,16.2,0.304921196526,19.1,0.2,0.289642972017,0.487901234568
6142,1400000US36005004200,27868.0,13.3,10.5,0.0,0.0,5.4,10.9,0.217256696729,10.7,5.4,0.257504374748,0.482235381199
6143,1400000US36005004300,22359.0,21.0,17.9,2.9,1.2,2.3,15.8,0.217472815898,20.1,2.3,0.350206224222,0.415699281371
6144,1400000US36005004400,21033.0,25.3,18.2,2.6,0.7,4.1,13.6,0.143305439331,19.4,4.1,0.286820083682,0.508393285372
6145,1400000US36005004600,31250.0,20.2,14.5,5.9,4.9,0.0,3.8,0.226791277259,17.1,0.0,0.391900311526,0.319634703196
6146,1400000US36005004800,24683.0,14.1,8.3,0.0,0.0,3.5,13.9,0.157908294693,8.5,3.5,0.475785677486,0.473257698541
6147,1400000US36005005001,30106.0,19.2,12.5,1.9,1.9,6.2,10.1,0.090547887913,14.2,6.2,0.394395650355,0.496508379888
6148,1400000US36005005002,32788.0,14.4,12.1,3.5,3.5,3.0,9.1,0.174521615875,12.6,3.0,0.514351523742,0.387077294686
6149,1400000US36005005100,21423.0,21.7,13.5,0.6,0.6,1.2,12.6,0.147149197678,13.5,1.2,0.404745646978,0.582013285641
6150,1400000US36005005200,17106.0,31.8,13.7,3.6,3.6,4.7,12.1,0.157682619647,14.0,4.7,0.302770780856,0.402684563758
6151,1400000US36005005300,15087.0,38.0,31.7,0.0,0.0,0.0,11.6,0.0531914893617,31.7,0.0,0.269614361702,0.6735340729
6152,1400000US36005005400,29583.0,15.1,10.5,4.0,2.8,9.6,8.7,0.170191672174,12.4,9.6,0.41424322538,0.390550239234
6153,1400000US36005005600,26000.0,25.8,18.8,0.9,0.0,6.6,9.5,0.161980696601,19.7,6.6,0.421317666807,0.47869955157
6154,1400000US36005005902,35488.0,20.9,17.8,2.5,0.7,2.0,3.9,0.20358020358,21.0,2.0,0.397683397683,0.348513011152
6155,1400000US36005006000,40586.0,6.7,5.8,4.9,0.0,0.0,3.3,0.115537848606,7.1,0.0,0.668525896414,0.382978723404
6156,1400000US36005006100,43950.0,10.7,9.2,3.4,2.2,4.6,7.3,0.0480337820005,7.3,4.6,0.0865663763526,0.103631961259
6157,1400000US36005006200,25500.0,17.4,9.4,0.0,0.0,7.6,11.6,0.0837573385519,9.8,7.6,0.375603392042,0.414675767918
6158,1400000US36005006300,31830.0,18.2,12.4,1.2,1.2,5.0,8.0,0.275951384738,13.3,5.0,0.327555289898,0.424418604651
6159,1400000US36005006400,36446.0,12.3,7.8,2.2,0.8,9.0,12.1,0.125217824247,8.6,9.0,0.345531491163,0.415785191212
6160,1400000US36005006500,21640.0,23.4,12.6,2.7,1.1,0.0,10.9,0.161667247994,12.7,0.0,0.446634112313,0.532862574688
6161,1400000US36005006700,19079.0,30.0,18.2,0.9,0.9,4.5,14.1,0.176651305684,19.7,4.5,0.414490527394,0.606086583798
6162,1400000US36005006800,30969.0,17.9,15.2,0.8,0.8,5.5,8.5,0.0921581769437,18.4,5.5,0.326742627346,0.467824310521
6163,1400000US36005006900,17460.0,26.8,21.3,1.6,1.3,5.5,18.4,0.148696360674,22.0,5.5,0.347637153721,0.66027607362
6164,1400000US36005007000,36852.0,10.7,7.6,3.9,3.9,8.9,10.5,0.161243220693,8.9,8.9,0.422403003755,0.412942989214
6165,1400000US36005007100,40682.0,5.3,0.9,0.9,0.9,4.1,9.9,0.166666666667,1.5,4.1,0.327720207254,0.406804733728
6166,1400000US36005007200,42193.0,13.1,8.3,3.2,2.5,4.5,7.8,0.185129490393,6.7,4.5,0.322974101921,0.350422535211
6167,1400000US36005007300,22254.0,23.7,16.9,0.0,0.0,6.5,13.6,0.205228031146,17.3,6.5,0.425472747497,0.445669291339
6168,1400000US36005007400,43696.0,10.3,5.1,7.1,7.1,10.9,6.1,0.220553973596,4.6,10.9,0.392699974113,0.220028208745
6169,1400000US36005007500,21723.0,17.9,11.0,1.1,0.7,3.6,15.2,0.155807972568,12.4,3.6,0.447063866267,0.473804100228
6170,1400000US36005007600,41754.0,13.6,10.9,5.2,3.1,7.1,9.0,0.168954593453,12.8,7.1,0.35198873636,0.38128580522
6171,1400000US36005007700,27250.0,14.1,9.9,4.2,4.2,8.8,5.9,0.190782422294,11.0,8.8,0.556270096463,0.491582491582
6172,1400000US36005007800,32060.0,18.2,5.8,1.4,1.4,7.2,8.5,0.19166789342,6.8,7.2,0.4510525541,0.362691736764
6173,1400000US36005007900,25244.0,24.4,17.9,1.4,1.4,2.1,16.4,0.248041775457,18.4,2.1,0.414164490862,0.570469798658
6174,1400000US36005008300,18441.0,27.8,19.4,0.4,0.0,3.4,12.4,0.137865090403,20.9,3.4,0.444019471488,0.581510934394
6175,1400000US36005008400,54219.0,9.4,4.3,8.4,6.5,17.7,6.1,0.140925850061,8.8,17.7,0.466202376075,0.143074581431
6176,1400000US36005008500,23882.0,25.2,20.4,2.5,1.2,4.4,8.8,0.129162462159,22.0,4.4,0.636226034309,0.555882352941
6177,1400000US36005008600,20069.0,22.0,18.7,1.2,1.2,2.3,17.7,0.263069139966,21.2,2.3,0.431703204047,0.471656976744
6178,1400000US36005008700,28725.0,18.5,15.6,1.2,1.2,6.3,10.0,0.133004141446,16.2,6.3,0.60990761389,0.534947716015
6179,1400000US36005008900,18794.0,31.4,21.5,0.0,0.0,3.1,11.9,0.197437390798,22.6,3.1,0.501456027956,0.615319148936
6180,1400000US36005009000,27910.0,25.3,19.3,9.5,9.1,4.3,6.6,0.337851158206,24.0,4.3,0.31271562346,0.443027210884
6181,1400000US36005009200,30845.0,17.1,12.7,3.3,0.5,5.2,9.9,0.130542340628,15.3,5.2,0.557944814462,0.294255568581
6182,1400000US36005009300,30783.0,15.3,9.5,0.0,0.0,5.4,11.2,0.276070763501,10.7,5.4,0.37181874612,0.397308367466
6183,1400000US36005009600,41786.0,11.6,5.8,2.3,2.3,10.1,4.9,0.16796875,5.3,10.1,0.4265625,0.330434782609
6184,1400000US36005009800,52500.0,5.5,4.0,8.0,4.3,14.8,8.4,0.290112130479,6.0,14.8,0.332110091743,0.244655581948
6185,1400000US36005011000,46417.0,0.0,0.0,0.0,0.0,24.0,16.0,0.0,0.0,24.0,1.0,0.16
6186,1400000US36005011502,21016.0,25.3,20.0,0.0,0.0,1.5,13.0,0.334142037936,21.1,1.5,0.265990295545,0.543556515479
6187,1400000US36005011700,19022.0,32.3,19.4,0.0,0.0,4.8,13.3,0.381570408825,19.2,4.8,0.236210253082,0.5770609319
6188,1400000US36005011800,73508.0,3.9,2.0,15.8,6.8,19.7,2.7,0.844327690212,8.4,19.7,0.09359797626,0.021711366539
6189,1400000US36005011900,23838.0,24.9,16.2,1.0,0.0,2.3,7.0,0.108273570054,16.8,2.3,0.531397586147,0.55910543131
6190,1400000US36005012101,35147.0,12.9,8.0,0.4,0.0,3.1,3.2,0.119464797706,9.0,3.1,0.515769353297,0.393095768374
6191,1400000US36005012102,17028.0,20.7,11.1,2.1,2.1,0.0,21.1,0.170572916667,11.6,0.0,0.623697916667,0.534482758621
6192,1400000US36005012300,20966.0,33.5,19.5,0.0,0.0,5.3,9.5,0.0782768584187,20.5,5.3,0.557131599685,0.562790697674
6193,1400000US36005012500,26276.0,15.6,6.1,1.8,1.2,2.7,12.2,0.102315160568,7.0,2.7,0.484441125218,0.406466512702
6194,1400000US36005012701,21589.0,24.8,22.8,0.0,0.0,2.9,13.8,0.268755516328,24.6,2.9,0.447925860547,0.598494353827
6195,1400000US36005012901,14301.0,31.5,23.0,0.5,0.5,0.0,20.2,0.117455138662,23.9,0.0,0.402936378467,0.563176895307
6196,1400000US36005013000,68512.0,2.0,0.0,10.2,7.3,12.7,1.8,0.755739210285,0.0,12.7,0.113865932048,0.0734966592428
6197,1400000US36005013100,28594.0,21.6,11.5,3.4,3.4,3.5,8.5,0.105055292259,13.8,3.5,0.477685624013,0.475679090335
6198,1400000US36005013200,91968.0,4.2,1.5,14.8,9.9,24.8,2.3,0.47027027027,1.8,24.8,0.325135135135,0.107229894395
6199,1400000US36005013300,22012.0,26.8,22.1,2.2,2.2,7.4,8.1,0.0371621621622,24.5,7.4,0.515356265356,0.594149908592
6200,1400000US36005013500,20171.0,24.0,12.4,3.0,2.5,1.9,12.2,0.0490362811791,14.3,1.9,0.441609977324,0.5620316403
6201,1400000US36005013800,70774.0,6.0,5.0,12.1,5.4,16.5,3.2,0.781907894737,6.3,16.5,0.153289473684,0.0791366906475
6202,1400000US36005014100,30850.0,14.9,10.1,0.3,0.0,3.2,8.3,0.237086092715,10.5,3.2,0.299072847682,0.420223243598
6203,1400000US36005014300,10114.0,49.8,21.9,0.0,0.0,1.6,6.3,0.136540962289,22.2,1.6,0.347204161248,0.593650793651
6204,1400000US36005014400,21964.0,22.6,17.6,5.1,2.5,2.2,13.7,0.227859289376,19.1,2.2,0.292381120735,0.486887679367
6205,1400000US36005014500,20621.0,32.8,20.8,0.0,0.0,1.4,11.0,0.0976797014441,20.7,1.4,0.41100113581,0.603413654618
6206,1400000US36005014701,21106.0,20.5,13.8,1.7,1.7,4.7,16.5,0.0878526531209,13.8,4.7,0.300833211519,0.533594899461
6207,1400000US36005014702,17940.0,27.5,24.6,0.0,0.0,0.0,17.9,0.0721466587818,24.6,0.0,0.426177804061,0.630681818182
6208,1400000US36005014900,23491.0,24.3,10.8,0.0,0.0,2.5,15.8,0.0860318994683,11.3,2.5,0.446109231513,0.519287833828
6209,1400000US36005015100,29031.0,24.8,17.7,2.1,1.7,5.1,5.2,0.117291211561,18.2,5.1,0.387161821543,0.491830065359
6210,1400000US36005015200,58125.0,3.2,2.0,8.8,5.4,9.8,7.8,0.444078947368,4.2,9.8,0.286184210526,0.187353629977
6211,1400000US36005015300,21521.0,20.4,15.3,0.2,0.2,4.7,16.0,0.161082154381,19.6,4.7,0.287416232316,0.527131782946
6212,1400000US36005015500,26698.0,14.7,11.2,0.0,0.0,1.3,9.4,0.139681586062,11.2,1.3,0.635325923701,0.561538461538
6213,1400000US36005015700,26250.0,19.1,14.9,2.2,1.3,0.9,12.2,0.0810072815534,17.1,0.9,0.463288834951,0.569482288828
6214,1400000US36005015800,55556.0,7.4,7.4,13.7,9.0,9.2,4.7,0.608108108108,6.4,9.2,0.176470588235,0.117117117117
6215,1400000US36005015900,17281.0,23.6,21.5,0.0,0.0,1.8,10.1,0.139927073838,21.8,1.8,0.778486782133,0.64338781575
6216,1400000US36005016000,85104.0,3.8,3.8,21.3,12.9,23.2,5.5,0.833751425314,8.4,23.2,0.0930444697834,0.0153846153846
6217,1400000US36005016100,16889.0,38.6,25.1,0.7,0.0,2.1,9.5,0.143610919936,25.7,2.1,0.609314062858,0.588607594937
6218,1400000US36005016200,67778.0,8.5,8.5,12.7,7.7,28.3,10.7,0.683975432719,14.3,28.3,0.136795086544,0.112132352941
6219,1400000US36005016400,77344.0,1.7,1.7,19.9,15.1,13.2,2.0,0.811320754717,4.1,13.2,0.0973187686197,0.0893300248139
6220,1400000US36005016500,25164.0,28.5,24.9,0.0,0.0,11.9,10.5,0.0536193029491,27.2,11.9,0.349419124218,0.570637119114
6221,1400000US36005016600,70081.0,5.7,2.7,15.4,5.5,13.7,9.8,0.574032903513,8.0,13.7,0.218319253001,0.120104438642
6222,1400000US36005016700,32386.0,14.4,9.5,0.0,0.0,0.6,6.3,0.0632210429165,10.2,0.6,0.355329949239,0.476258992806
6223,1400000US36005016900,33899.0,22.7,9.4,2.0,0.0,7.6,8.1,0.0625,11.1,7.6,0.307038834951,0.461873638344
6224,1400000US36005017300,22699.0,27.0,21.2,1.0,1.0,6.6,14.7,0.18958464443,22.5,6.6,0.350849590938,0.538041002278
6225,1400000US36005017500,17825.0,30.4,25.0,0.5,0.0,2.8,12.0,0.0820942739639,25.7,2.8,0.397342613097,0.634748700173
6226,1400000US36005017701,26224.0,27.3,19.9,9.1,7.6,1.0,7.1,0.0613901572806,20.1,1.0,0.676813800101,0.514666666667
6227,1400000US36005017702,20554.0,21.8,14.0,2.0,2.0,4.0,22.7,0.105523318289,15.4,4.0,0.507629486353,0.497824735861
6228,1400000US36005017901,20647.0,21.5,17.0,0.0,0.0,2.1,13.3,0.0942928039702,18.5,2.1,0.508478081059,0.521502119927
6229,1400000US36005017902,27088.0,16.9,12.2,5.9,5.9,1.1,16.2,0.156036134684,12.2,1.1,0.486723241172,0.45566286216
6230,1400000US36005018101,26694.0,23.7,9.8,0.9,0.9,9.3,6.4,0.13344,11.6,9.3,0.28032,0.436028659161
6231,1400000US36005018102,38561.0,3.3,3.3,0.0,0.0,8.1,12.5,0.115914240892,3.5,8.1,0.377897856022,0.333757151939
6232,1400000US36005018301,34500.0,17.9,15.7,0.5,0.0,8.4,11.2,0.167679495836,18.1,8.4,0.230249831195,0.39979231568
6233,1400000US36005018302,47167.0,7.5,5.0,1.6,1.6,1.1,9.4,0.166427203065,5.2,1.1,0.435105363985,0.375981161695
6234,1400000US36005018400,76477.0,7.8,1.0,8.6,3.3,22.6,1.1,0.672698243747,1.0,22.6,0.249068653539,0.127526132404
6235,1400000US36005018500,23034.0,23.8,15.8,0.0,0.0,2.9,9.3,0.0879697057967,16.3,2.9,0.453393533353,0.51589958159
6236,1400000US36005018900,22875.0,20.8,14.2,1.0,1.0,4.1,10.9,0.191633266533,14.3,4.1,0.497369739479,0.527982326951
6237,1400000US36005019300,20297.0,24.9,12.8,0.8,0.0,2.6,13.0,0.179281345566,12.9,2.6,0.371559633028,0.56101344364
6238,1400000US36005019400,51309.0,14.4,7.7,10.8,4.3,8.4,0.8,0.303538175047,8.5,8.4,0.371973929236,0.213001383126
6239,1400000US36005019500,32051.0,17.8,10.1,0.7,0.7,5.1,8.9,0.135653785071,9.5,5.1,0.439782953944,0.390625
6240,1400000US36005019700,27898.0,12.5,11.1,0.4,0.4,1.6,11.1,0.144881889764,11.1,1.6,0.455643044619,0.51095890411
6241,1400000US36005019900,26187.0,15.4,7.0,0.0,0.0,8.5,8.3,0.105701036552,7.0,8.5,0.471903982542,0.503819709702
6242,1400000US36005020000,34955.0,5.9,3.0,2.8,1.5,10.4,8.5,0.219024061165,3.4,10.4,0.359793118957,0.28167115903
6243,1400000US36005020100,30848.0,10.6,6.6,1.4,0.0,5.8,13.6,0.154210028382,6.7,5.8,0.493377483444,0.550077041602
6244,1400000US36005020200,39259.0,10.7,4.6,2.9,1.1,10.1,9.7,0.128804587561,6.2,10.1,0.331715924129,0.347368421053
6245,1400000US36005020400,50815.0,7.4,3.7,5.7,3.0,11.4,4.7,0.212235887733,3.2,11.4,0.445285398928,0.210109018831
6246,1400000US36005020501,26316.0,15.9,10.5,1.9,1.9,2.2,13.6,0.077671271497,11.2,2.2,0.441922751621,0.459376203312
6247,1400000US36005020502,25000.0,21.8,14.4,1.3,1.3,4.0,14.6,0.253283302064,17.1,4.0,0.395403377111,0.399297423888
6248,1400000US36005020601,53125.0,14.1,5.9,6.5,2.3,14.2,5.2,0.137159533074,8.0,14.2,0.255188067445,0.250740375123
6249,1400000US36005020900,29508.0,14.9,11.3,1.4,1.4,3.5,14.9,0.113724594656,11.3,3.5,0.551724137931,0.47553816047
6250,1400000US36005021001,48010.0,9.9,5.3,1.4,1.0,7.7,7.0,0.0884515570934,7.2,7.7,0.215830449827,0.202588483888
6251,1400000US36005021002,47353.0,10.0,6.6,3.0,2.0,7.9,5.2,0.101428571429,8.0,7.9,0.133333333333,0.219986586184
6252,1400000US36005021100,24066.0,22.7,11.3,0.0,0.0,1.9,12.4,0.139522258415,10.7,1.9,0.340209916757,0.466962798445
6253,1400000US36005021200,54293.0,3.6,1.8,4.4,4.4,12.4,3.4,0.112719941349,1.6,12.4,0.243768328446,0.0868959107807
6254,1400000US36005021301,22734.0,16.0,14.2,1.8,1.8,6.5,21.9,0.0880177514793,15.1,6.5,0.71449704142,0.546275395034
6255,1400000US36005021302,26152.0,9.9,8.0,0.6,0.0,2.4,15.8,0.12731440663,8.5,2.4,0.377182154823,0.536909187467
6256,1400000US36005021501,30864.0,13.5,9.8,0.0,0.0,1.1,6.5,0.139425458148,9.9,1.1,0.54284299158,0.494671403197
6257,1400000US36005021502,19421.0,20.9,13.8,0.0,0.0,2.1,16.3,0.104559879739,13.2,2.1,0.548688825789,0.611474584801
6258,1400000US36005021601,22818.0,20.8,9.7,0.6,0.6,4.1,13.6,0.258954501452,9.4,4.1,0.428606001936,0.430718954248
6259,1400000US36005021602,44420.0,14.5,12.4,2.9,2.4,5.6,5.3,0.130670926518,15.1,5.6,0.140095846645,0.207670338637
6260,1400000US36005021700,20747.0,24.1,10.3,1.4,1.4,2.8,12.3,0.110674267741,10.4,2.8,0.380184784745,0.522970421649
6261,1400000US36005021800,33302.0,15.1,7.8,2.2,1.2,9.6,8.4,0.10550381033,8.8,9.6,0.514987298899,0.320867959372
6262,1400000US36005021900,30952.0,15.9,11.3,0.0,0.0,0.9,4.6,0.121712997746,11.4,0.9,0.69196093163,0.423963133641
6263,1400000US36005022000,13350.0,31.2,9.6,0.0,0.0,5.0,22.6,0.12875,9.7,5.0,0.569375,0.564920273349
6264,1400000US36005022101,27058.0,9.5,3.2,2.5,2.5,3.7,17.5,0.176961167579,3.2,3.7,0.460255407871,0.509202453988
6265,1400000US36005022102,18241.0,27.1,14.9,0.0,0.0,0.7,16.6,0.220148504917,15.1,0.7,0.527794501304,0.621251629726
6266,1400000US36005022200,45000.0,7.2,6.8,4.8,3.1,8.1,5.7,0.192368338064,8.1,8.1,0.360769473352,0.32249070632
6267,1400000US36005022300,31604.0,13.0,12.0,1.5,1.1,2.8,11.0,0.191267123288,12.0,2.8,0.491095890411,0.486562150056
6268,1400000US36005022401,40184.0,12.8,7.3,1.5,0.0,3.5,6.8,0.295558958652,8.7,3.5,0.403905053599,0.2
6269,1400000US36005022403,34818.0,15.8,5.2,4.5,4.5,2.9,7.7,0.386171497585,5.7,2.9,0.434480676329,0.301158301158
6270,1400000US36005022404,41458.0,13.7,8.8,0.8,0.0,12.0,7.7,0.383781119053,10.0,12.0,0.361350751787,0.279495990836
6271,1400000US36005022500,32043.0,16.5,13.4,0.0,0.0,4.5,4.8,0.180161699047,13.7,4.5,0.463738385423,0.447261204165
6272,1400000US36005022701,32079.0,17.1,15.8,0.0,0.0,4.7,9.7,0.102040816327,17.0,4.7,0.492517006803,0.459044368601
6273,1400000US36005022702,42955.0,16.2,9.1,1.5,1.5,8.0,7.4,0.171632896305,9.1,8.0,0.404648390942,0.321538461538
6274,1400000US36005022703,42500.0,10.7,1.7,4.8,4.8,5.4,7.3,0.171633554084,1.7,5.4,0.364790286976,0.384353741497
6275,1400000US36005022800,45000.0,9.5,3.5,2.8,2.2,7.3,8.7,0.256722951845,3.8,7.3,0.393214509068,0.297041906327
6276,1400000US36005022901,23494.0,16.7,9.3,1.6,1.6,5.6,12.1,0.0960032962505,9.5,5.6,0.469303667079,0.412537313433
6277,1400000US36005022902,24750.0,19.6,8.6,0.0,0.0,0.9,11.7,0.159187386295,9.0,0.9,0.456943602183,0.567178502879
6278,1400000US36005023000,51411.0,14.4,12.5,3.7,3.7,10.9,5.0,0.36366357378,15.7,10.9,0.446572882371,0.325648414986
6279,1400000US36005023100,28987.0,23.1,9.8,0.0,0.0,1.7,6.1,0.17310252996,10.3,1.7,0.264980026631,0.486486486486
6280,1400000US36005023200,48125.0,10.1,5.7,7.4,4.6,11.1,7.1,0.288538996705,7.9,11.1,0.502013914317,0.245283018868
6281,1400000US36005023301,27691.0,18.9,15.0,0.8,0.8,5.0,13.3,0.0605726872247,15.3,5.0,0.578854625551,0.486592544147
6282,1400000US36005023302,18569.0,17.1,16.6,1.0,1.0,2.1,12.6,0.20447284345,17.0,2.1,0.561661341853,0.581296493092
6283,1400000US36005023501,33869.0,12.4,8.0,3.5,0.0,1.1,7.3,0.0897619730427,8.1,1.1,0.671350731288,0.364055299539
6284,1400000US36005023502,23209.0,19.1,13.9,1.9,1.9,2.2,10.1,0.195930354521,13.8,2.2,0.509754562618,0.457382953181
6285,1400000US36005023600,39306.0,19.4,18.4,0.0,0.0,14.6,3.7,0.222508591065,22.4,14.6,0.574742268041,0.373271889401
6286,1400000US36005023702,14231.0,39.6,20.5,0.0,0.0,2.6,11.6,0.0701480904131,21.8,2.6,0.686671862822,0.592485549133
6287,1400000US36005023703,28641.0,13.8,7.7,1.5,1.5,3.2,12.5,0.109641210663,8.1,3.2,0.577670875927,0.484521238301
6288,1400000US36005023704,19076.0,21.6,14.3,1.3,0.0,1.6,19.5,0.162139917695,14.4,1.6,0.494375857339,0.4914004914
6289,1400000US36005023800,56283.0,16.2,8.9,3.5,2.7,12.0,4.3,0.248235294118,7.7,12.0,0.549411764706,0.346649484536
6290,1400000US36005023900,21464.0,23.6,15.0,0.0,0.0,5.0,15.0,0.0939012584705,15.7,5.0,0.578896418199,0.615109343936
6291,1400000US36005024000,34544.0,13.4,5.2,2.8,2.8,12.8,7.6,0.214566413414,5.5,12.8,0.560649724915,0.468513853904
6292,1400000US36005024100,20659.0,21.7,12.7,2.2,1.4,0.0,18.0,0.0992354252947,12.5,0.0,0.508920038229,0.60401955459
6293,1400000US36005024300,21328.0,26.4,16.4,0.0,0.0,2.3,9.4,0.124629597351,17.0,2.3,0.49276625414,0.486096807415
6294,1400000US36005024400,67471.0,2.3,2.3,7.5,2.8,19.9,5.9,0.487958941966,3.1,19.9,0.407816818002,0.147169811321
6295,1400000US36005024501,25922.0,15.9,9.9,3.4,3.4,5.1,12.5,0.137037037037,10.9,5.1,0.476413255361,0.665333333333
6296,1400000US36005024502,26014.0,21.4,10.3,3.0,3.0,1.2,13.1,0.152468662062,10.7,1.2,0.543873113328,0.622242647059
6297,1400000US36005024600,69013.0,1.9,0.8,13.0,8.9,21.6,2.3,0.494055482166,1.8,21.6,0.217084984588,0.0333761232349
6298,1400000US36005024700,39919.0,7.8,5.4,0.4,0.4,9.1,3.4,0.149071618037,5.4,9.1,0.264721485411,0.25748502994
6299,1400000US36005024800,66918.0,2.8,0.7,17.4,12.4,16.1,6.8,0.596297319702,1.2,16.1,0.202818458138,0.036036036036
6300,1400000US36005025000,52134.0,3.0,1.0,0.9,0.0,13.2,13.8,0.703787878788,0.0,13.2,0.172348484848,0.101554404145
6301,1400000US36005025100,31541.0,17.5,12.9,1.1,1.1,4.2,8.8,0.143955884487,13.3,4.2,0.452329124946,0.361497839654
6302,1400000US36005025200,49944.0,8.5,5.9,7.2,3.6,13.4,3.5,0.533820138355,4.7,13.4,0.240584166026,0.118510158014
6303,1400000US36005025300,30908.0,15.3,10.4,1.8,0.0,1.8,10.6,0.086971647243,10.7,1.8,0.61262828318,0.449856733524
6304,1400000US36005025400,42177.0,10.6,3.9,3.2,2.7,17.4,11.3,0.727082242012,5.0,17.4,0.148245154531,0.0982800982801
6305,1400000US36005025500,20000.0,22.0,14.1,0.0,0.0,4.1,20.5,0.0518266779949,14.4,4.1,0.619711129992,0.469377990431
6306,1400000US36005025600,42337.0,3.1,3.1,1.2,0.0,22.1,5.4,0.4,2.7,22.1,0.341340782123,0.0468521229868
6307,1400000US36005025700,30485.0,23.9,19.3,4.1,0.0,4.9,4.8,0.0685441020191,20.5,4.9,0.569075451647,0.308196721311
6308,1400000US36005026100,64810.0,2.3,1.9,7.2,5.6,15.7,1.0,0.0900428775607,3.7,15.7,0.318723201525,0.049671977507
