,Id,Median_income,"Income_Less_than_$10,000","Occupied housing units; Estimate; Occupied housing units - HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - $5,000 to $9,999","Occupied housing units; Estimate; Occupied housing units - HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - $150,000 or more","Income_$150,000_199,999","Income_$100,000_149,999","Occupied housing units; Estimate; Occupied housing units - HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - $10,000 to $14,999",White_alone_percent,"Renter-occupied housing units; Estimate; Occupied housing units - HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - $5,000 to $9,999","Occupied housing units; Estimate; Occupied housing units - HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - $100,000 to $149,999",Some_other_race_alone_percent,foodstamp_per_HH
8772,1400000US36047025300,43098.0,11.9,9.6,11.8,5.2,8.7,10.1,0.287297527707,11.9,8.7,0.0984654731458,0.321653189578
8773,1400000US36047025400,48688.0,2.7,2.0,8.3,8.3,9.5,4.3,0.342492639843,3.3,9.5,0.0421982335623,0.171779141104
8774,1400000US36047025500,22560.0,25.0,12.5,0.7,0.7,1.9,11.0,0.192757450019,12.6,1.9,0.256506978499,0.589018302829
8775,1400000US36047025600,44940.0,7.7,3.8,11.0,4.3,6.9,5.1,0.382362010484,7.5,6.9,0.00555041628122,0.231984205331
8776,1400000US36047025700,57721.0,16.0,5.6,10.6,7.8,13.3,5.9,0.236855282924,7.1,13.3,0.254381572359,0.348982785603
8777,1400000US36047025800,45484.0,7.7,7.4,7.2,4.3,6.0,9.7,0.525534308211,8.1,6.0,0.0944881889764,0.232746955345
8778,1400000US36047025901,33571.0,19.8,9.4,4.3,3.1,9.1,2.8,0.369758576874,8.8,9.1,0.103557814485,0.460396039604
8779,1400000US36047025902,18715.0,38.7,20.4,2.7,2.7,0.0,6.0,0.194931773879,20.4,0.0,0.130604288499,0.735632183908
8780,1400000US36047026000,44266.0,6.8,4.6,6.0,2.4,3.5,0.7,0.358171745152,6.6,3.5,0.0351800554017,0.154315605929
8781,1400000US36047026100,34167.0,18.3,7.8,3.6,2.9,12.1,12.7,0.246542868431,8.9,12.1,0.0503753457132,0.318597560976
8782,1400000US36047026200,56563.0,10.2,5.7,15.4,11.1,16.5,3.7,0.516939474686,4.1,16.5,0.0380662352493,0.134146341463
8783,1400000US36047026300,39286.0,23.4,16.0,8.1,5.2,7.8,6.7,0.0906488549618,18.5,7.8,0.0949427480916,0.429280397022
8784,1400000US36047026400,45696.0,11.5,5.3,5.5,2.6,10.9,5.2,0.40469583778,7.2,10.9,0.0896478121665,0.211692307692
8785,1400000US36047026500,38558.0,21.5,8.6,5.5,3.6,9.4,11.2,0.116896918172,11.0,9.4,0.03825717322,0.323308270677
8786,1400000US36047026600,60214.0,5.7,4.0,7.3,6.4,17.6,5.2,0.629466739967,3.8,17.6,0.0272127542606,0.225945017182
8787,1400000US36047026700,46000.0,11.8,7.2,9.7,5.3,11.7,6.4,0.162790697674,10.2,11.7,0.0232558139535,0.177511415525
8788,1400000US36047026800,42340.0,11.1,6.1,1.7,0.4,9.8,8.1,0.594881075491,7.3,9.8,0.16468459152,0.220430107527
8789,1400000US36047026900,54653.0,4.9,0.0,9.8,4.8,15.2,5.5,0.15395480226,0.0,15.2,0.0109463276836,0.17262423714
8790,1400000US36047027000,33663.0,14.7,8.8,6.4,5.9,12.2,11.5,0.689478186484,11.0,12.2,0.0761334473909,0.272831050228
8791,1400000US36047027100,36667.0,6.4,1.2,6.0,4.5,6.2,11.3,0.0672174239579,1.4,6.2,0.0161472024033,0.266019417476
8792,1400000US36047027200,49700.0,6.9,3.7,8.5,3.9,18.3,7.6,0.561850027367,4.5,18.3,0.132457580733,0.193520140105
8793,1400000US36047027300,34545.0,24.7,16.4,7.3,2.3,8.5,7.3,0.0650658404338,20.7,8.5,0.0259488768397,0.315878378378
8794,1400000US36047027400,40383.0,9.3,2.8,3.8,2.0,10.6,7.2,0.511127063891,5.0,10.6,0.0,0.155625657203
8795,1400000US36047027500,57357.0,18.3,9.2,16.7,9.7,10.4,3.9,0.125144308474,10.9,10.4,0.0618794735627,0.201898734177
8796,1400000US36047027600,45587.0,4.2,3.2,10.0,5.2,4.9,7.2,0.312824956672,4.1,4.9,0.257582322357,0.28411811652
8797,1400000US36047027700,31250.0,25.2,8.3,4.6,2.8,5.1,5.4,0.0364310645724,9.7,5.1,0.0233420593368,0.426869622766
8798,1400000US36047027800,44333.0,11.8,4.4,3.0,1.9,12.4,11.9,0.457006369427,6.1,12.4,0.0557324840764,0.223076923077
8799,1400000US36047027900,59410.0,14.2,11.5,6.9,4.0,22.2,4.5,0.0630401626843,14.2,22.2,0.0274529740722,0.246184472462
8800,1400000US36047028000,64453.0,6.7,2.1,17.3,8.7,16.2,3.4,0.577153110048,2.3,16.2,0.0406698564593,0.112359550562
8801,1400000US36047028100,26081.0,33.8,18.1,2.5,2.5,7.0,7.0,0.284647139768,20.4,7.0,0.154118340869,0.594082840237
8802,1400000US36047028200,41480.0,7.7,4.3,9.6,6.4,10.1,9.8,0.512524084778,7.6,10.1,0.0,0.143209876543
8803,1400000US36047028300,25652.0,24.5,12.3,0.6,0.6,7.5,19.0,0.180623973727,13.1,7.5,0.186371100164,0.503586800574
8804,1400000US36047028400,44263.0,6.3,5.1,6.1,3.9,11.4,8.6,0.609095831077,6.6,11.4,0.0958310774228,0.258477769405
8805,1400000US36047028501,97083.0,0.0,0.0,17.0,11.7,31.9,0.0,0.460992907801,0.0,31.9,0.508274231678,0.0531914893617
8806,1400000US36047028502,20000.0,18.5,8.0,0.0,0.0,1.6,19.0,0.14224137931,8.1,1.6,0.122257053292,0.44532627866
8807,1400000US36047028600,49003.0,11.4,7.9,7.5,6.7,8.1,12.2,0.539075630252,7.2,8.1,0.136974789916,0.221559860904
8808,1400000US36047028700,22232.0,27.8,14.1,3.1,2.1,11.2,9.2,0.215875124543,17.0,11.2,0.104616406509,0.372865275142
8809,1400000US36047028800,40428.0,13.0,8.4,8.1,4.7,12.4,8.0,0.51529102269,10.4,12.4,0.0999671160802,0.230080572963
8810,1400000US36047028900,25840.0,12.5,6.6,4.4,4.4,6.3,15.6,0.259868421053,7.5,6.3,0.108253588517,0.369330453564
8811,1400000US36047029000,49435.0,10.1,6.6,2.1,1.1,12.8,7.1,0.677580071174,8.6,12.8,0.0925266903915,0.238063660477
8812,1400000US36047029100,40093.0,15.5,8.5,7.7,5.2,16.1,7.8,0.121771217712,11.9,16.1,0.0415129151292,0.366236162362
8813,1400000US36047029200,36644.0,13.6,5.2,3.4,0.6,9.3,9.6,0.531195840555,7.1,9.3,0.124350086655,0.231132075472
8814,1400000US36047029300,30181.0,12.5,11.0,7.3,0.0,5.6,7.9,0.0518794656726,12.3,5.6,0.11028269649,0.410480349345
8815,1400000US36047029400,50724.0,5.1,5.1,3.7,2.0,12.3,7.2,0.65735723218,5.2,12.3,0.0575239683201,0.257240204429
8816,1400000US36047029500,57181.0,14.0,7.0,11.0,6.4,17.2,4.3,0.153280972891,9.7,17.2,0.0293894096782,0.150606253989
8817,1400000US36047029600,37105.0,10.1,8.3,3.4,2.3,8.1,6.8,0.681765163297,9.2,8.1,0.0,0.23640776699
8818,1400000US36047029700,51410.0,17.0,7.7,9.9,5.5,15.0,4.7,0.0706033376123,12.0,15.0,0.00333761232349,0.234620886981
8819,1400000US36047029800,51363.0,4.5,2.6,13.1,9.2,10.6,2.0,0.688054251435,3.2,10.6,0.0988523735003,0.187169811321
8820,1400000US36047029900,24410.0,21.9,11.7,2.0,1.0,1.6,6.0,0.039846743295,12.3,1.6,0.113026819923,0.445246690734
8821,1400000US36047030000,47552.0,7.8,5.1,4.8,2.6,11.5,5.1,0.490548780488,7.3,11.5,0.0478658536585,0.288732394366
8822,1400000US36047030100,48688.0,16.9,8.5,3.5,3.5,14.6,3.7,0.0247844827586,12.4,14.6,0.024066091954,0.30739673391
8823,1400000US36047030200,53892.0,6.1,3.9,7.5,4.4,15.3,8.2,0.305061867267,6.7,15.3,0.0281214848144,0.178269355888
8824,1400000US36047030300,24643.0,21.8,11.0,0.0,0.0,7.3,16.2,0.00905762189246,13.4,7.3,0.0859510502987,0.493116395494
8825,1400000US36047030400,41588.0,13.0,10.0,5.1,3.5,10.6,7.7,0.537399598394,14.9,10.6,0.0223393574297,0.26920507682
8826,1400000US36047030500,55050.0,12.2,5.8,3.9,2.3,20.8,2.6,0.377001205027,5.2,20.8,0.0922706145636,0.181890075129
8827,1400000US36047030600,39936.0,7.2,4.0,6.3,1.8,17.5,7.5,0.507677067855,4.9,17.5,0.0529965329371,0.246932515337
8828,1400000US36047030700,25606.0,24.0,14.7,1.2,1.2,3.9,10.4,0.0151585820896,16.0,3.9,0.147388059701,0.394418114797
8829,1400000US36047030800,57500.0,8.6,3.3,6.8,4.3,18.6,5.1,0.791705498602,4.1,18.6,0.024697110904,0.247340425532
8830,1400000US36047030900,29909.0,13.9,1.5,4.1,2.8,10.9,7.1,0.0349840981372,1.8,10.9,0.00636074511586,0.414454277286
8831,1400000US36047031100,40938.0,15.8,7.1,4.7,2.8,6.1,5.6,0.0908448214917,10.5,6.1,0.0120183810534,0.254410399257
8832,1400000US36047031300,35660.0,17.3,12.6,3.2,0.6,5.7,7.7,0.0727399488729,15.2,5.7,0.0383453404601,0.213623725672
8833,1400000US36047031400,42022.0,10.4,4.9,7.0,6.0,6.5,9.8,0.766722208998,8.1,6.5,0.00785527255415,0.164124145187
8834,1400000US36047031500,49353.0,13.4,7.1,7.5,4.8,6.8,6.4,0.1895773492,3.6,6.8,0.0328272466147,0.161061946903
8835,1400000US36047031701,40833.0,6.7,4.4,2.9,1.3,14.1,6.2,0.181905370844,5.0,14.1,0.0166240409207,0.135343618513
8836,1400000US36047031702,46406.0,6.8,4.6,9.1,3.8,12.4,10.0,0.188381137579,6.3,12.4,0.0758385999028,0.184936112979
8837,1400000US36047031900,42292.0,7.5,2.1,5.3,2.6,4.6,6.2,0.155805038335,1.9,4.6,0.0,0.224215246637
8838,1400000US36047032100,36798.0,11.1,3.5,2.9,1.6,7.5,13.1,0.18480840963,3.8,7.5,0.0364530349271,0.249279538905
8839,1400000US36047032300,47972.0,10.9,7.8,3.9,1.5,13.3,7.8,0.115949772909,9.0,13.3,0.0593107133316,0.171184022825
8840,1400000US36047032500,39807.0,9.3,4.7,4.1,1.7,10.8,7.4,0.096234939759,4.9,10.8,0.00737951807229,0.233834892233
8841,1400000US36047032600,22493.0,19.6,18.6,5.0,5.0,5.2,13.1,0.269327731092,20.6,5.2,0.116526610644,0.583657587549
8842,1400000US36047032700,51419.0,5.2,1.9,8.3,2.4,4.4,9.6,0.164796905222,2.4,4.4,0.0611218568665,0.127625201939
8843,1400000US36047032800,39805.0,20.2,16.9,4.1,4.1,8.5,5.7,0.143884892086,25.0,8.5,0.038510368176,0.389923329682
8844,1400000US36047032900,51014.0,8.5,3.5,1.5,1.5,10.4,8.0,0.273389151802,3.9,10.4,0.0890061885693,0.289461573861
8845,1400000US36047033000,20705.0,25.1,17.9,4.4,0.8,1.8,13.0,0.329485107366,18.9,1.8,0.131378434542,0.548349056604
8846,1400000US36047033100,37500.0,12.6,8.8,4.4,3.8,7.3,6.3,0.629655172414,10.4,7.3,0.0381609195402,0.320833333333
8847,1400000US36047033300,45288.0,14.4,7.9,5.4,3.1,6.6,8.3,0.663989290495,11.6,6.6,0.0296742525658,0.240154440154
8848,1400000US36047033500,57260.0,5.2,3.5,12.5,10.1,10.4,4.2,0.627490039841,5.6,10.4,0.023572377158,0.208499335989
8849,1400000US36047033600,56818.0,13.7,4.7,11.1,5.9,14.2,1.8,0.805691625846,8.9,14.2,0.00303242360625,0.184678522572
8850,1400000US36047033700,41830.0,8.0,7.2,6.5,3.7,4.9,8.1,0.451461377871,9.1,4.9,0.018267223382,0.236681887367
8851,1400000US36047033900,42895.0,17.3,14.4,4.1,2.8,12.4,12.8,0.170217640321,18.1,12.4,0.0432989690722,0.304162219851
8852,1400000US36047034000,19022.0,34.3,29.4,0.0,0.0,4.0,11.9,0.493752692805,29.4,4.0,0.118483412322,0.603975535168
8853,1400000US36047034100,49583.0,2.7,0.5,6.7,3.6,10.8,7.9,0.101399924328,0.6,10.8,0.0828603859251,0.213130352046
8854,1400000US36047034200,15167.0,35.6,24.3,1.7,0.0,3.6,14.0,0.382156656129,24.9,3.6,0.153670530383,0.561216730038
8855,1400000US36047034300,25494.0,24.0,9.0,5.1,4.7,3.9,10.4,0.0467568643056,9.7,3.9,0.202347791484,0.394086282113
8856,1400000US36047034500,31500.0,19.0,3.3,0.7,0.0,6.4,10.7,0.0112446684762,4.7,6.4,0.0686312524234,0.306060606061
8857,1400000US36047034700,27524.0,25.5,13.7,1.1,1.1,5.4,8.6,0.0228064618309,15.6,5.4,0.0839404497941,0.380053908356
8858,1400000US36047034800,36563.0,21.1,12.3,7.8,6.4,8.2,9.6,0.611057692308,13.5,8.2,0.152884615385,0.285322359396
8859,1400000US36047034900,30817.0,10.1,3.9,0.9,0.9,6.7,12.4,0.0545581314276,4.1,6.7,0.0909883214223,0.309558466764
8860,1400000US36047035000,30879.0,16.8,14.6,0.5,0.5,7.9,7.5,0.971550497866,15.2,7.9,0.0,0.348391512663
8861,1400000US36047035100,24500.0,14.1,5.2,1.3,1.3,0.9,16.9,0.179405760944,5.6,0.9,0.0748469040599,0.412545235223
8862,1400000US36047035200,11641.0,43.3,39.0,0.0,0.0,0.0,23.3,0.612043435341,39.0,0.0,0.0967423494571,0.755888650964
8863,1400000US36047035300,37064.0,16.7,8.3,4.1,1.6,5.4,7.3,0.192701664533,9.2,5.4,0.0785317968417,0.35180204411
8864,1400000US36047035400,47740.0,10.0,6.2,9.8,6.9,9.0,5.1,0.992129083038,8.7,9.0,0.0,0.194298574644
8865,1400000US36047035500,32483.0,15.2,5.1,0.0,0.0,6.9,13.1,0.126817447496,5.6,6.9,0.0858239095315,0.335326357748
8866,1400000US36047035601,31795.0,14.6,9.5,7.3,7.3,8.7,19.1,0.992409109069,13.1,8.7,0.0,0.207977207977
8867,1400000US36047035602,33558.0,15.4,14.2,5.8,4.4,12.9,15.6,0.987991266376,18.8,12.9,0.000218340611354,0.318375241779
8868,1400000US36047035700,21384.0,39.2,23.4,2.3,1.3,0.0,4.6,0.0322327044025,24.0,0.0,0.142688679245,0.461377870564
8869,1400000US36047035900,30685.0,17.8,14.3,0.0,0.0,8.1,12.3,0.0209155485399,15.4,8.1,0.0485398579321,0.383682983683
8870,1400000US36047036001,25030.0,27.6,21.1,8.0,0.8,7.7,13.7,0.97575136612,26.9,7.7,0.0,0.393939393939
8871,1400000US36047036002,16477.0,34.7,32.4,3.1,1.6,5.1,15.0,0.839968569932,33.7,5.1,0.0523834468308,0.566519391262
8872,1400000US36047036100,23500.0,15.9,10.6,0.7,0.0,6.2,19.9,0.0091400083091,11.1,6.2,0.0947237224761,0.390077821012
8873,1400000US36047036200,27930.0,22.4,8.8,4.6,2.7,3.0,8.7,0.698237885463,10.2,3.0,0.0387035871617,0.269262634631
8874,1400000US36047036300,28706.0,13.5,7.5,2.5,1.4,5.4,7.3,0.0291677143576,8.7,5.4,0.0995725421172,0.30764206401
8875,1400000US36047036400,37795.0,16.9,6.7,7.1,2.9,6.0,8.1,0.613828786453,9.4,6.0,0.068673565381,0.192166462668
8876,1400000US36047036501,40526.0,9.0,4.4,1.9,1.9,8.0,4.3,0.046875,4.7,8.0,0.0518292682927,0.265132139812
8877,1400000US36047036502,37708.0,19.2,9.2,6.1,1.1,10.0,1.7,0.047229791099,12.7,10.0,0.179836512262,0.323119777159
8878,1400000US36047036600,33951.0,12.8,10.8,7.5,6.7,6.0,8.6,0.551996390706,14.1,6.0,0.0809835325964,0.368460955269
8879,1400000US36047036700,40679.0,9.5,3.0,6.8,6.6,4.2,5.4,0.105836575875,4.7,4.2,0.259143968872,0.332007952286
8880,1400000US36047036900,30000.0,27.1,11.7,3.9,3.9,2.9,11.7,0.0741901776385,14.3,2.9,0.2,0.410080183276
8881,1400000US36047037000,66993.0,6.0,0.7,16.8,5.4,13.8,3.3,0.676376988984,2.1,13.8,0.00514075887393,0.102367242482
8882,1400000US36047037100,44617.0,11.9,3.6,3.1,1.2,15.3,8.0,0.00619692448933,5.9,15.3,0.0475097544182,0.284923076923
8883,1400000US36047037300,30426.0,18.6,7.3,4.9,3.1,1.2,12.5,0.0936702399183,9.1,1.2,0.183256763655,0.35871743487
8884,1400000US36047037401,52083.0,10.6,7.2,5.4,2.1,14.0,4.9,0.894900646397,12.3,14.0,0.0,0.194383259912
8885,1400000US36047037402,26445.0,21.3,20.6,3.5,1.9,5.4,9.8,0.734142431875,23.0,5.4,0.0735058392489,0.383883883884
8886,1400000US36047037500,43942.0,8.5,3.0,2.3,0.6,8.3,11.3,0.112143742255,3.6,8.3,0.0362453531599,0.33702677747
8887,1400000US36047037700,47093.0,11.4,6.4,9.5,5.0,14.9,7.4,0.0928935241329,9.5,14.9,0.0606354596168,0.230463576159
8888,1400000US36047037900,41154.0,10.9,6.3,4.2,1.8,7.9,11.5,0.042203985932,9.0,7.9,0.0339976553341,0.244807121662
8889,1400000US36047038100,23664.0,17.5,7.1,0.6,0.6,5.7,16.3,0.0439865266495,8.7,5.7,0.0794531404795,0.44721169464
8890,1400000US36047038200,16888.0,27.4,18.9,0.7,0.0,2.0,19.2,0.163499400788,19.2,2.0,0.134565998973,0.513629842181
8891,1400000US36047038300,57835.0,9.8,3.4,11.7,7.9,14.4,6.8,0.068086050122,5.5,14.4,0.0470170769572,0.21546961326
8892,1400000US36047038500,38333.0,16.7,7.1,3.2,0.6,6.6,9.9,0.146592244418,9.6,6.6,0.0490599294947,0.296829971182
8893,1400000US36047038600,43603.0,3.6,2.7,3.1,3.1,8.8,7.7,0.538923869491,4.8,8.8,0.0386376645678,0.188552188552
8894,1400000US36047038700,29882.0,13.3,6.6,2.9,1.4,5.9,9.2,0.188053657302,5.9,5.9,0.039483675019,0.339528234453
8895,1400000US36047038800,47616.0,11.1,7.6,10.4,4.9,8.6,6.8,0.850800582242,10.2,8.6,0.0235322658903,0.137883008357
8896,1400000US36047038900,43326.0,17.4,14.1,6.9,3.6,10.5,6.4,0.351546082258,18.8,10.5,0.399279495647,0.36958443855
8897,1400000US36047039000,45320.0,3.2,0.6,12.5,5.7,9.4,3.5,0.920621225194,1.8,9.4,0.0,0.0568900126422
8898,1400000US36047039100,37841.0,15.9,7.6,1.6,0.6,10.2,10.2,0.296203326012,9.0,10.2,0.382805145905,0.434529582929
8899,1400000US36047039200,35550.0,12.8,5.2,1.6,1.6,7.7,6.8,0.852984524687,6.5,7.7,0.00405305821665,0.198616600791
8900,1400000US36047039300,54583.0,8.9,7.6,11.0,9.3,10.9,8.0,0.444002123142,10.1,10.9,0.0713906581741,0.32310177706
8901,1400000US36047039400,44722.0,6.5,5.0,7.4,0.6,8.7,3.7,0.881505576208,2.7,8.7,0.021375464684,0.120738636364
8902,1400000US36047039500,25842.0,21.9,13.0,3.5,3.5,7.3,6.9,0.486612945152,14.9,7.3,0.0569274759553,0.448163265306
8903,1400000US36047039600,45765.0,5.5,1.3,19.7,9.2,9.5,6.6,0.939257028112,0.0,9.5,0.0281124497992,0.0602240896359
8904,1400000US36047039700,35160.0,16.4,5.9,1.3,0.0,7.6,8.3,0.312214239059,5.5,7.6,0.0538863487916,0.366666666667
8905,1400000US36047039800,44808.0,2.7,1.2,7.7,5.3,10.7,4.7,0.496850685439,1.1,10.7,0.102630603927,0.254041570439
8906,1400000US36047039900,39233.0,18.8,11.4,3.0,2.8,11.5,10.1,0.329891304348,12.9,11.5,0.103804347826,0.431128404669
8907,1400000US36047040000,43690.0,8.7,3.0,2.2,2.2,6.8,9.5,0.433618548165,3.9,6.8,0.0725917747723,0.265709156194
8908,1400000US36047040100,42052.0,16.3,10.1,3.8,3.0,7.6,4.9,0.215744303048,12.4,7.6,0.161586268127,0.251954821894
8909,1400000US36047040200,40978.0,7.5,3.6,5.9,4.6,11.0,5.6,0.469879518072,6.1,11.0,0.0269076305221,0.19387755102
8910,1400000US36047040300,26566.0,27.4,11.0,2.1,2.1,6.2,7.0,0.158594730238,14.0,6.2,0.183939774153,0.450558213716
8911,1400000US36047040400,39461.0,5.9,2.6,17.8,6.9,4.3,5.1,0.547608600263,2.0,4.3,0.0574813514699,0.09887359199
8912,1400000US36047040500,50179.0,19.6,5.1,0.4,0.4,10.1,1.6,0.307958477509,6.1,10.1,0.174394463668,0.19595959596
8913,1400000US36047040600,45486.0,4.5,1.9,2.7,2.7,14.4,4.4,0.448514851485,3.1,14.4,0.0303630363036,0.136899365367
8914,1400000US36047040800,45511.0,14.6,6.1,5.2,2.8,9.9,3.5,0.38496,7.5,9.9,0.02976,0.176007866273
8915,1400000US36047040900,34547.0,15.7,8.5,3.7,2.1,11.8,6.2,0.330628803245,10.7,11.8,0.352687626775,0.430588235294
8916,1400000US36047041000,47424.0,9.0,3.3,8.0,3.6,11.5,2.8,0.773690078038,4.5,11.5,0.0356744704571,0.116809116809
8917,1400000US36047041100,35632.0,14.8,10.3,3.1,3.1,9.2,16.5,0.146153846154,12.7,9.2,0.381360946746,0.484581497797
8918,1400000US36047041200,47371.0,11.5,7.8,8.6,3.4,11.2,2.8,0.762096774194,13.5,11.2,0.0810117302053,0.226155358899
8919,1400000US36047041300,38350.0,12.6,5.0,0.8,0.6,11.1,6.5,0.340179717587,6.7,11.1,0.184338896021,0.377403846154
8920,1400000US36047041401,48750.0,15.8,3.2,4.3,0.4,15.8,0.0,0.898023715415,5.8,15.8,0.0308300395257,0.0118577075099
8921,1400000US36047041402,31063.0,13.4,10.2,12.8,6.5,9.6,15.9,1.0,15.0,9.6,0.0,0.285053929122
8922,1400000US36047041500,51386.0,11.1,9.6,2.4,0.5,12.7,4.2,0.411514865503,12.9,12.7,0.0632373761208,0.358431372549
8923,1400000US36047041600,44679.0,13.1,8.7,5.7,3.6,16.3,4.5,0.815789473684,12.9,16.3,0.0895467836257,0.177807486631
8924,1400000US36047041700,27552.0,18.9,13.2,0.0,0.0,4.0,15.8,0.4777220419,14.9,4.0,0.144290351136,0.541972290139
8925,1400000US36047041800,24984.0,15.3,14.6,5.7,0.6,8.5,10.3,0.929841897233,16.7,8.5,0.0123517786561,0.269177126918
8926,1400000US36047041900,37763.0,16.9,10.7,5.0,4.4,6.7,5.5,0.492835968379,14.0,6.7,0.115612648221,0.366768759571
8927,1400000US36047042000,50000.0,9.5,7.5,9.5,2.4,13.6,9.1,0.870641738252,9.4,13.6,0.0540677109651,0.197628458498
8928,1400000US36047042100,32864.0,15.1,9.4,3.0,1.6,9.0,3.2,0.512112529305,10.5,9.0,0.165147173743,0.437928408225
8929,1400000US36047042200,60250.0,6.2,0.3,9.2,0.3,16.5,6.3,0.808887403943,0.4,16.5,0.0487804878049,0.0754352030948
8930,1400000US36047042300,45648.0,9.5,5.8,7.9,6.2,6.7,4.4,0.60791589363,6.7,6.7,0.136466707895,0.321156773212
8931,1400000US36047042400,41977.0,7.8,2.7,9.4,7.9,11.0,6.3,0.668808223579,3.4,11.0,0.048506264054,0.127813504823
8932,1400000US36047042500,42309.0,15.6,7.8,4.0,4.0,8.9,4.5,0.39287054409,7.3,8.9,0.401876172608,0.279484638256
8933,1400000US36047042600,45878.0,12.8,5.5,5.0,0.0,15.2,7.8,0.474303826126,7.3,15.2,0.0450532035318,0.22117329737
8934,1400000US36047042700,45115.0,10.2,4.1,3.7,2.5,9.9,3.4,0.486228997055,4.3,9.9,0.336220336047,0.387492694331
8935,1400000US36047042800,49511.0,14.5,9.6,6.1,4.0,13.9,7.0,0.660802775025,14.8,13.9,0.0436075322101,0.274247491639
8936,1400000US36047042900,44894.0,12.2,10.5,4.9,4.0,7.5,6.9,0.486203941731,10.8,7.5,0.314138817481,0.3984375
8937,1400000US36047043000,40771.0,9.9,7.7,6.3,5.4,8.9,8.3,0.544155844156,9.5,8.9,0.0477272727273,0.321810699588
8938,1400000US36047043100,35867.0,16.2,8.9,3.9,2.2,9.4,5.5,0.387708516242,9.5,9.4,0.351009657594,0.408805031447
8939,1400000US36047043200,42462.0,8.3,7.7,7.3,4.8,9.4,4.7,0.599577167019,8.9,9.4,0.0124735729387,0.270200387847
8940,1400000US36047043300,32883.0,12.8,8.4,3.5,1.7,5.3,11.7,0.446910755149,9.4,5.3,0.200686498856,0.492429704398
8941,1400000US36047043400,44375.0,10.3,5.6,5.9,2.5,7.2,6.9,0.675115207373,7.5,7.2,0.00259216589862,0.253790901836
8942,1400000US36047043500,41990.0,10.5,4.4,4.2,1.6,11.3,4.4,0.472776593683,4.1,11.3,0.143189304398,0.340846994536
8943,1400000US36047043600,42204.0,11.7,7.6,7.0,3.0,8.6,10.8,0.660091743119,9.6,8.6,0.00871559633028,0.291044776119
8944,1400000US36047043700,43316.0,13.5,6.9,2.4,2.0,10.7,7.1,0.487877288471,8.0,10.7,0.179119247897,0.313125367863
8945,1400000US36047043800,38542.0,13.9,6.7,4.1,3.5,14.8,10.0,0.767285657843,9.2,14.8,0.114579217701,0.328409090909
8946,1400000US36047043900,38582.0,14.8,1.6,5.9,2.3,6.9,3.1,0.446348908194,2.0,6.9,0.273068795492,0.385802469136
8947,1400000US36047044000,46000.0,7.7,5.9,13.8,9.2,9.7,10.9,0.895714827455,8.6,9.7,0.0519529768677,0.203872437358
8948,1400000US36047044100,45049.0,13.4,6.3,7.0,5.4,8.9,6.8,0.359859477623,6.9,8.9,0.380785092409,0.35204616999
8949,1400000US36047044200,45781.0,8.9,4.2,13.8,3.6,13.2,8.4,0.962242990654,3.7,13.2,0.00747663551402,0.180539273154
8950,1400000US36047044300,52222.0,14.7,8.8,4.5,4.5,14.6,4.9,0.49887060342,9.4,14.6,0.293320425944,0.307857911733
8951,1400000US36047044400,47794.0,14.9,5.9,11.5,4.0,10.4,4.1,0.862835959222,10.1,10.4,0.0701266604881,0.199090909091
8952,1400000US36047044500,42198.0,10.7,4.6,5.2,4.6,8.0,5.2,0.490569948187,5.7,8.0,0.253471502591,0.255930087391
8953,1400000US36047044600,58977.0,3.9,1.9,19.4,12.6,15.3,3.9,0.613036730471,2.4,15.3,0.0470770822556,0.0970873786408
8954,1400000US36047044700,51333.0,10.0,2.9,8.7,2.1,13.4,0.0,0.459923664122,3.2,13.4,0.252671755725,0.219696969697
8955,1400000US36047044800,54474.0,9.5,8.2,13.2,6.8,13.3,4.0,0.801652892562,15.4,13.3,0.107438016529,0.10358056266
8956,1400000US36047044900,39375.0,12.9,7.6,1.1,0.5,13.5,6.4,0.374506828528,8.9,13.5,0.220637329287,0.370337477798
8957,1400000US36047045000,78438.0,15.8,15.8,38.3,20.3,6.0,2.3,1.0,43.9,6.0,0.0,0.248120300752
8958,1400000US36047045200,65595.0,8.7,5.6,14.3,5.5,17.4,3.9,0.936751497006,5.3,17.4,0.0250748502994,0.0589519650655
8959,1400000US36047045300,51100.0,14.1,7.6,12.1,8.6,12.9,5.5,0.477398523985,7.9,12.9,0.296586715867,0.134848484848
8960,1400000US36047045400,45455.0,5.6,4.2,6.9,4.5,13.8,4.4,0.821689259645,6.9,13.8,0.0881126173097,0.116161616162
8961,1400000US36047045600,40068.0,12.3,6.3,9.1,2.1,8.0,12.3,0.885466034755,7.8,8.0,0.0154028436019,0.310502283105
8962,1400000US36047045800,67674.0,4.0,3.1,27.3,15.9,13.2,3.8,0.972811671088,0.0,13.2,0.0,0.0690978886756
