,Id,Median_income,"Income_Less_than_$10,000","Occupied housing units; Estimate; Occupied housing units - HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - $5,000 to $9,999","Occupied housing units; Estimate; Occupied housing units - HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - $150,000 or more","Income_$150,000_199,999","Income_$100,000_149,999","Occupied housing units; Estimate; Occupied housing units - HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - $10,000 to $14,999",White_alone_percent,"Renter-occupied housing units; Estimate; Occupied housing units - HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - $5,000 to $9,999","Occupied housing units; Estimate; Occupied housing units - HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - $100,000 to $149,999",Some_other_race_alone_percent,foodstamp_per_HH
10359,1400000US36005000200,72034.0,10.5,7.6,8.0,6.2,25.5,1.3,0.426244678882,14.2,25.5,0.27688321303,0.258158085569
10360,1400000US36005000400,74836.0,8.1,2.7,9.1,6.8,20.1,2.2,0.351817413356,6.9,20.1,0.264919695689,0.228006246746
10361,1400000US36005001600,32312.0,14.9,8.6,3.3,0.6,7.8,12.4,0.389692124511,8.7,7.8,0.222316720531,0.337067209776
10362,1400000US36005001900,37936.0,16.4,8.0,1.9,1.9,7.0,5.9,0.190659976843,7.5,7.0,0.39521420301,0.299667036626
10363,1400000US36005002000,18086.0,30.6,20.0,2.3,1.3,3.7,11.9,0.308595584782,22.4,3.7,0.177548144669,0.512021672875
10364,1400000US36005002300,14479.0,34.1,22.0,0.0,0.0,1.5,18.1,0.181399245915,21.8,1.5,0.3581901969,0.745998967475
10365,1400000US36005002400,57178.1090089,0.0,0.0,100.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0
10366,1400000US36005002500,17226.0,26.8,18.2,0.0,0.0,5.9,15.3,0.22558356676,18.6,5.9,0.482913165266,0.620108695652
10367,1400000US36005002701,20153.0,29.7,14.5,0.0,0.0,0.0,9.3,0.173076923077,14.5,0.0,0.435013262599,0.657894736842
10368,1400000US36005002702,17147.0,22.3,18.2,0.0,0.0,2.3,22.4,0.161992465467,19.0,2.3,0.47781498535,0.496408045977
10369,1400000US36005002800,49529.0,6.0,2.0,2.3,1.5,14.8,5.3,0.0324589545197,2.3,14.8,0.0960558595962,0.137960582691
10370,1400000US36005003100,37250.0,9.7,8.5,0.0,0.0,4.7,8.1,0.166439290587,6.1,4.7,0.467939972715,0.321499013807
10371,1400000US36005003300,19923.0,26.7,17.7,1.7,1.7,0.6,12.4,0.151584867076,19.4,0.6,0.401329243354,0.687937062937
10372,1400000US36005003500,26541.0,23.2,10.8,0.0,0.0,2.7,8.0,0.0997973657548,11.6,2.7,0.554204660588,0.492786636295
10373,1400000US36005003700,57178.1090089,40.7,26.3,0.0,0.0,0.0,0.0,0.378048780488,26.3,0.0,0.443089430894,0.35593220339
10374,1400000US36005003800,37685.0,21.9,13.5,8.4,0.0,3.8,4.6,0.316010058676,22.6,3.8,0.19614417435,0.337837837838
10375,1400000US36005003900,25990.0,21.3,15.4,4.9,3.6,4.6,10.3,0.185969156335,16.4,4.6,0.606894466284,0.457939011567
10376,1400000US36005004001,48056.0,4.9,4.9,6.1,6.1,11.2,0.0,0.272727272727,9.4,11.2,0.356589147287,0.110204081633
10377,1400000US36005004100,18636.0,27.3,17.3,1.5,0.0,0.5,7.9,0.171865348981,18.8,0.5,0.472668313774,0.525295508274
10378,1400000US36005004200,25741.0,10.8,4.1,0.0,0.0,3.6,16.7,0.268539325843,3.9,3.6,0.147612359551,0.481563421829
10379,1400000US36005004300,21448.0,23.1,17.8,2.4,1.3,2.5,14.4,0.131748390292,19.8,2.5,0.525837873535,0.480601357905
10380,1400000US36005004400,22719.0,20.6,17.8,0.0,0.0,3.7,11.7,0.141354648717,18.6,3.7,0.381573411864,0.469188529591
10381,1400000US36005004600,40950.0,13.9,8.3,5.7,4.4,2.9,8.4,0.306046013911,10.0,2.9,0.255751738898,0.367668097282
10382,1400000US36005004800,30301.0,9.6,4.8,0.0,0.0,7.7,11.5,0.109777444361,5.2,7.7,0.528132033008,0.44847485573
10383,1400000US36005005001,27456.0,19.5,11.3,3.6,2.0,5.3,3.9,0.120163766633,12.3,5.3,0.367656090072,0.519918973666
10384,1400000US36005005002,28039.0,19.8,17.0,1.5,1.5,2.7,12.1,0.146902654867,17.7,2.7,0.554159292035,0.440022740193
10385,1400000US36005005100,18633.0,24.2,13.7,1.8,1.8,1.0,14.1,0.114452503096,13.7,1.0,0.478153192995,0.633163265306
10386,1400000US36005005200,17756.0,28.7,9.6,3.4,2.3,1.7,13.4,0.206851119895,10.1,1.7,0.420289855072,0.523985239852
10387,1400000US36005005300,17719.0,30.9,22.1,0.4,0.0,0.0,12.2,0.0839817547625,22.1,0.0,0.310973973705,0.619487908962
10388,1400000US36005005400,27380.0,16.5,10.7,2.1,2.1,7.5,9.1,0.182666023476,12.4,7.5,0.44267567133,0.432041642568
10389,1400000US36005005600,17771.0,33.2,23.9,0.0,0.0,7.6,13.3,0.14829821718,26.1,7.6,0.478930307942,0.570608495982
10390,1400000US36005005902,38542.0,11.9,10.3,5.3,0.0,1.1,6.9,0.102842542319,12.6,1.1,0.474608751198,0.362441314554
10391,1400000US36005006000,41190.0,14.5,8.7,5.2,0.0,2.0,9.5,0.130573248408,9.8,2.0,0.630573248408,0.369942196532
10392,1400000US36005006100,48298.0,10.5,9.7,2.2,1.5,3.9,3.0,0.0509983810038,6.0,3.9,0.10577441986,0.107422775473
10393,1400000US36005006200,24480.0,22.1,9.6,0.0,0.0,5.9,9.3,0.114586070959,10.0,5.9,0.416425755585,0.460969597371
10394,1400000US36005006300,32064.0,20.8,11.8,1.9,0.2,6.3,7.5,0.259083728278,12.6,6.3,0.391108102009,0.415485278081
10395,1400000US36005006400,30726.0,20.3,14.5,2.9,2.9,6.4,12.6,0.28077994429,15.9,6.4,0.279665738162,0.435085007728
10396,1400000US36005006500,21384.0,26.1,16.3,1.7,1.0,2.8,12.7,0.146163659559,16.3,2.8,0.497357390195,0.51291322314
10397,1400000US36005006700,21016.0,29.1,16.6,1.5,0.3,3.0,11.4,0.124242015901,16.5,3.0,0.520819296591,0.572664359862
10398,1400000US36005006800,47232.0,10.5,4.1,1.2,1.2,13.0,5.9,0.116180048662,5.9,13.0,0.390510948905,0.231006160164
10399,1400000US36005006900,19741.0,23.0,14.3,1.7,1.0,6.8,21.0,0.111059153612,15.2,6.8,0.445639466916,0.643928035982
10400,1400000US36005007000,34191.0,11.6,8.9,2.6,2.6,15.3,7.6,0.226795096322,9.2,15.3,0.423598949212,0.440998487141
10401,1400000US36005007100,38289.0,11.6,5.8,4.3,2.2,5.9,5.0,0.0938358853553,8.2,5.9,0.430702787593,0.397674418605
10402,1400000US36005007200,37634.0,9.4,6.7,2.6,2.6,8.1,12.5,0.175541051185,6.5,8.1,0.302301614565,0.358989777511
10403,1400000US36005007300,18358.0,24.7,12.9,0.9,0.9,2.5,17.6,0.0757777186918,13.0,2.5,0.543206593991,0.566227730442
10404,1400000US36005007400,44455.0,7.2,3.6,6.8,6.8,9.3,7.5,0.301237964237,1.3,9.3,0.409078404402,0.240264511389
10405,1400000US36005007500,25452.0,18.4,12.8,0.9,0.3,3.5,15.9,0.0943025540275,14.1,3.5,0.409537417396,0.464864864865
10406,1400000US36005007600,33465.0,16.0,9.7,3.9,2.5,5.1,10.5,0.226239484518,11.5,5.1,0.356183998568,0.3927680798
10407,1400000US36005007700,26486.0,13.6,12.1,3.3,3.3,3.2,10.8,0.142265907915,15.4,3.2,0.570098292809,0.406301824212
10408,1400000US36005007800,30437.0,20.8,6.2,1.7,1.0,9.3,8.0,0.220006136852,7.2,9.3,0.428505676588,0.398116013882
10409,1400000US36005007900,24278.0,30.1,22.8,2.9,0.0,2.0,10.8,0.148909657321,23.3,2.0,0.576168224299,0.556837606838
10410,1400000US36005008300,19818.0,28.0,15.3,2.5,0.3,4.5,11.8,0.0857308921825,16.6,4.5,0.602586457425,0.563229118059
10411,1400000US36005008400,60135.0,8.2,4.2,9.9,7.2,12.9,2.5,0.267365661861,6.8,12.9,0.249017038008,0.219298245614
10412,1400000US36005008500,27174.0,22.1,18.2,0.7,0.7,4.9,11.2,0.096324886726,19.7,4.9,0.637858701124,0.477142857143
10413,1400000US36005008600,23045.0,25.2,18.7,1.8,1.8,2.6,12.9,0.32369643779,21.2,2.6,0.30665978317,0.538623595506
10414,1400000US36005008700,29188.0,19.8,15.8,1.7,1.7,5.9,12.0,0.153282239254,16.3,5.9,0.57080973009,0.447326627845
10415,1400000US36005008900,20849.0,33.9,20.9,0.0,0.0,3.7,7.1,0.13321698662,21.5,3.7,0.546829552065,0.591887417219
10416,1400000US36005009000,27000.0,27.8,18.4,5.6,3.9,8.1,8.2,0.383774453395,21.6,8.1,0.221518987342,0.450764006791
10417,1400000US36005009200,35227.0,16.6,11.4,4.7,1.7,6.8,5.4,0.16684453931,14.8,6.8,0.460156527926,0.282339707537
10418,1400000US36005009300,30159.0,17.4,8.5,0.4,0.4,6.1,13.1,0.177382231088,8.6,6.1,0.505140402025,0.41169451074
10419,1400000US36005009600,41250.0,11.2,11.2,6.5,5.3,11.8,8.7,0.205308352849,13.8,11.8,0.397345823575,0.222683264177
10420,1400000US36005009800,57438.0,3.9,2.2,8.4,1.8,12.7,7.7,0.365006943067,3.7,12.7,0.277524300734,0.205083766609
10421,1400000US36005011000,57178.1090089,12.7,0.0,0.0,0.0,45.5,16.4,0.0,0.0,45.5,1.0,0.290909090909
10422,1400000US36005011502,21765.0,23.4,14.7,0.7,0.0,1.4,13.6,0.213315812527,15.8,1.4,0.377573368375,0.558088235294
10423,1400000US36005011700,25483.0,21.7,10.6,1.6,0.0,5.0,10.2,0.230817217717,10.0,5.0,0.395508421709,0.435008665511
10424,1400000US36005011800,83077.0,3.8,1.1,14.5,7.6,24.4,5.5,0.818419090231,4.0,24.4,0.0866890380313,0.0170827858081
10425,1400000US36005011900,22097.0,26.6,18.8,0.8,0.0,0.7,8.6,0.123505265037,19.8,0.7,0.498126003926,0.566649511065
10426,1400000US36005012101,27813.0,13.9,7.8,0.3,0.0,3.3,10.9,0.143277723258,9.3,3.3,0.552829571475,0.384349827388
10427,1400000US36005012102,20028.0,18.8,7.0,0.6,0.6,0.0,19.8,0.148228882834,7.1,0.0,0.601089918256,0.499058380414
10428,1400000US36005012300,21300.0,33.7,23.0,3.4,2.4,5.7,9.9,0.0689655172414,24.8,5.7,0.538250742179,0.538255033557
10429,1400000US36005012500,26348.0,13.8,8.6,3.9,1.3,6.2,7.9,0.120084269663,10.1,6.2,0.544709737828,0.411807580175
10430,1400000US36005012701,18641.0,32.8,23.4,0.0,0.0,2.6,10.4,0.180220883534,25.3,2.6,0.501004016064,0.693421052632
10431,1400000US36005012901,18269.0,24.8,19.7,0.0,0.0,1.1,19.9,0.128703012198,20.5,1.1,0.388100572567,0.598518518519
10432,1400000US36005013000,77917.0,3.9,1.5,19.0,16.5,13.6,2.2,0.698680351906,3.5,13.6,0.125366568915,0.145021645022
10433,1400000US36005013100,25271.0,23.3,12.4,0.0,0.0,4.4,9.6,0.0851654215582,14.1,4.4,0.580362860192,0.447149263293
10434,1400000US36005013200,96701.0,2.2,0.0,17.7,10.2,28.7,2.1,0.51252356585,0.0,28.7,0.297603016429,0.10349025974
10435,1400000US36005013300,25282.0,17.4,13.4,3.2,3.2,8.4,12.2,0.0789401427787,14.4,8.4,0.574684239429,0.548
10436,1400000US36005013500,23279.0,22.8,12.8,2.6,2.1,4.1,9.3,0.0939099283521,14.5,4.1,0.476458546571,0.519561815336
10437,1400000US36005013800,79773.0,3.9,1.7,15.6,8.5,23.4,3.8,0.76112412178,0.0,23.4,0.137838742054,0.0734323432343
10438,1400000US36005014100,32500.0,16.3,9.8,2.6,0.6,4.8,9.9,0.160784313725,10.0,4.8,0.408776844071,0.445020746888
10439,1400000US36005014300,12000.0,47.3,31.0,0.0,0.0,1.1,10.2,0.140495867769,30.8,1.1,0.356404958678,0.660633484163
10440,1400000US36005014400,19418.0,26.9,19.3,4.3,2.4,5.4,14.6,0.19259381716,21.7,5.4,0.270292610349,0.510874595095
10441,1400000US36005014500,22711.0,29.4,17.3,0.0,0.0,1.6,14.7,0.0646739130435,16.6,1.6,0.485190217391,0.680338831922
10442,1400000US36005014701,14334.0,27.2,22.5,0.7,0.7,4.1,26.4,0.111490815891,22.5,4.1,0.358963405952,0.648527209186
10443,1400000US36005014702,17782.0,26.4,22.2,0.0,0.0,0.0,13.6,0.0843028800305,22.2,0.0,0.461377074194,0.607407407407
10444,1400000US36005014900,27212.0,17.7,8.7,0.0,0.0,4.8,16.4,0.0758969641214,9.2,4.8,0.442962281509,0.444522968198
10445,1400000US36005015100,30339.0,19.4,13.5,1.9,1.1,8.0,10.5,0.106266031513,14.2,8.0,0.428911689263,0.392268334281
10446,1400000US36005015200,70162.0,8.2,3.9,15.0,5.9,14.1,6.0,0.396361041741,7.8,14.1,0.374241883696,0.183696900115
10447,1400000US36005015300,19630.0,26.8,16.7,2.3,2.3,7.8,15.8,0.0718763994626,20.1,7.8,0.351097178683,0.517663043478
10448,1400000US36005015500,21136.0,24.0,17.3,0.0,0.0,2.0,14.3,0.0843297671492,17.6,2.0,0.668030207678,0.574311926606
10449,1400000US36005015700,33785.0,10.1,7.2,4.9,4.1,0.9,17.5,0.0895411938826,8.4,0.9,0.565860878145,0.546159813809
10450,1400000US36005015800,77045.0,5.0,5.0,17.7,13.2,14.9,9.4,0.593178036606,0.0,14.9,0.242928452579,0.0518867924528
10451,1400000US36005015900,16027.0,31.0,23.1,1.4,1.4,2.0,17.2,0.231690140845,23.5,2.0,0.62676056338,0.566302652106
10452,1400000US36005016000,77216.0,4.1,3.5,15.5,5.7,24.9,6.2,0.780767430978,4.9,24.9,0.155124005615,0.0353866317169
10453,1400000US36005016100,12467.0,39.2,29.1,0.0,0.0,2.2,12.6,0.13768115942,29.6,2.2,0.528019323671,0.527698458024
10454,1400000US36005016200,70682.0,4.3,3.1,9.9,4.9,28.0,11.6,0.67343829355,4.9,28.0,0.206703910615,0.120938628159
10455,1400000US36005016400,60682.0,2.8,2.8,11.9,8.6,11.4,2.2,0.781920903955,7.6,11.4,0.112994350282,0.0944444444444
10456,1400000US36005016500,26645.0,22.9,12.9,1.1,1.1,2.8,11.3,0.0689655172414,13.5,2.8,0.338940285955,0.512396694215
10457,1400000US36005016600,63421.0,9.6,4.0,16.2,7.8,19.4,4.7,0.487122557726,10.8,19.4,0.289964476021,0.150943396226
10458,1400000US36005016700,27222.0,13.6,7.9,0.0,0.0,0.7,11.5,0.0728137577753,8.4,0.7,0.349432857666,0.537530266344
10459,1400000US36005016900,27697.0,21.4,13.7,2.0,0.0,0.0,11.5,0.0926756352765,13.5,0.0,0.290732436472,0.459161147903
10460,1400000US36005017300,18720.0,23.6,16.9,1.3,1.3,4.3,16.1,0.127916203777,17.7,4.3,0.442469449294,0.488372093023
10461,1400000US36005017500,22000.0,24.4,20.3,1.4,0.0,0.4,13.6,0.0562535693889,20.9,0.4,0.385636778983,0.628466557912
10462,1400000US36005017701,25022.0,24.9,18.8,5.4,2.1,3.0,11.0,0.0456934896886,20.2,3.0,0.58633238981,0.585956416465
10463,1400000US36005017702,23485.0,22.8,18.6,0.6,0.6,8.7,14.4,0.072011878248,20.9,8.7,0.571455085375,0.532882606023
10464,1400000US36005017901,21376.0,20.0,14.1,1.4,1.4,2.1,8.8,0.0907530572838,15.7,2.1,0.458485303583,0.477699530516
10465,1400000US36005017902,20852.0,22.7,16.5,3.7,3.7,0.7,8.4,0.0830555555556,16.5,0.7,0.490833333333,0.486535008977
10466,1400000US36005018101,27371.0,20.5,4.3,0.7,0.7,4.2,9.3,0.0592262923656,5.2,4.2,0.40602533379,0.412190082645
10467,1400000US36005018102,38250.0,10.2,5.2,0.8,0.8,9.9,6.6,0.101670814077,5.4,9.9,0.469783149662,0.394201110426
10468,1400000US36005018301,29987.0,17.2,13.8,2.2,1.1,12.5,13.7,0.1156592099,15.8,12.5,0.365064255117,0.39915745129
10469,1400000US36005018302,31324.0,16.3,10.9,1.0,1.0,4.3,10.9,0.152035311427,11.3,4.3,0.480382540461,0.384185303514
10470,1400000US36005018400,60518.0,8.7,1.6,7.5,2.2,20.0,3.4,0.66050054407,1.5,20.0,0.249183895539,0.167487684729
10471,1400000US36005018500,26496.0,25.0,16.8,0.0,0.0,1.9,7.5,0.0611474219317,16.8,1.9,0.459985475672,0.480934809348
10472,1400000US36005018900,21180.0,27.4,21.0,0.0,0.0,4.0,12.7,0.160645472062,21.4,4.0,0.545399807322,0.515804098645
10473,1400000US36005019300,23267.0,30.9,17.9,1.4,0.7,4.3,5.5,0.125675440126,17.9,4.3,0.342687815932,0.515136226034
10474,1400000US36005019400,51176.0,10.1,3.9,10.1,5.2,8.0,6.9,0.396683101748,2.7,8.0,0.328552218736,0.222535211268
10475,1400000US36005019500,26706.0,16.2,8.7,0.7,0.6,5.2,14.0,0.125426397271,9.1,5.2,0.52020467069,0.428988682001
10476,1400000US36005019700,25875.0,17.1,15.1,3.5,2.1,1.5,18.6,0.138372747748,15.1,1.5,0.46875,0.54138088706
10477,1400000US36005019900,24914.0,11.6,4.7,2.4,1.2,6.1,8.2,0.13025577043,5.1,6.1,0.487710542732,0.529104477612
10478,1400000US36005020000,44771.0,3.2,0.5,5.6,3.0,11.9,11.2,0.158195679797,0.5,11.9,0.356416772554,0.234741784038
10479,1400000US36005020100,24160.0,17.4,12.0,1.7,0.0,5.1,14.7,0.117050691244,12.3,5.1,0.534331797235,0.550114766641
10480,1400000US36005020200,38487.0,12.0,8.7,2.4,1.9,10.0,13.7,0.232078853047,9.9,10.0,0.409498207885,0.368358913813
10481,1400000US36005020400,49519.0,9.0,4.4,3.7,1.0,12.3,2.9,0.207282018524,2.9,12.3,0.417119131268,0.168124392614
10482,1400000US36005020501,23160.0,20.7,15.8,3.7,3.7,3.4,15.3,0.0779516358464,16.2,3.4,0.481792318634,0.504460966543
10483,1400000US36005020502,15343.0,31.1,20.6,6.2,5.5,0.0,18.1,0.139425341498,22.9,0.0,0.509656146962,0.493135011442
10484,1400000US36005020601,76429.0,9.6,5.4,7.8,3.3,9.7,6.1,0.168135095448,7.0,9.7,0.251468428781,0.289598108747
10485,1400000US36005020900,27311.0,16.4,10.8,0.0,0.0,5.7,13.7,0.111238795679,10.8,5.7,0.529763272811,0.468445022772
10486,1400000US36005021001,48396.0,8.5,5.5,1.6,1.6,13.4,6.1,0.0925005403069,8.0,13.4,0.256429652042,0.206493506494
10487,1400000US36005021002,43313.0,10.2,5.2,5.6,3.5,7.3,2.5,0.11253117207,6.4,7.3,0.124844139651,0.262055204523
10488,1400000US36005021100,23724.0,22.6,13.3,0.0,0.0,4.8,11.9,0.109516890665,13.3,4.8,0.433345441337,0.50977107761
10489,1400000US36005021200,51443.0,4.8,3.1,3.8,3.8,10.5,5.1,0.0970135058018,3.2,10.5,0.222179950542,0.114014251781
10490,1400000US36005021301,16378.0,16.8,15.0,4.4,2.0,2.4,28.5,0.100502512563,16.5,2.4,0.614740368509,0.581699346405
10491,1400000US36005021302,30362.0,11.4,10.8,0.0,0.0,3.6,12.4,0.0989935654182,11.2,3.6,0.327173733707,0.519632840388
10492,1400000US36005021501,26076.0,21.3,13.6,0.0,0.0,4.3,8.1,0.118070249683,13.7,4.3,0.556284384257,0.567047075606
10493,1400000US36005021502,18507.0,25.3,14.6,0.0,0.0,5.3,13.0,0.0861466821886,14.7,5.3,0.652253450856,0.587482219061
10494,1400000US36005021601,25847.0,14.7,7.3,2.1,1.6,5.9,13.1,0.246797196036,5.9,5.9,0.434131012811,0.435687263556
10495,1400000US36005021602,41487.0,17.5,14.2,2.6,2.1,9.9,4.1,0.17587698222,15.1,9.9,0.161781194938,0.259038537942
10496,1400000US36005021700,22721.0,22.7,15.5,1.4,1.4,2.1,10.1,0.084,15.7,2.1,0.4284,0.54447761194
10497,1400000US36005021800,37303.0,13.5,9.3,5.3,3.6,8.6,6.7,0.172333623947,11.5,8.6,0.442167974426,0.321036451471
10498,1400000US36005021900,31292.0,13.7,6.8,2.4,2.4,4.6,12.0,0.163664839468,6.9,4.6,0.667188723571,0.466992665037
10499,1400000US36005022000,23167.0,20.9,8.0,0.0,0.0,5.2,11.2,0.136488970588,8.3,5.2,0.629595588235,0.452586206897
10500,1400000US36005022101,25870.0,14.2,8.0,1.1,1.1,5.5,12.3,0.0957775489186,8.0,5.5,0.580844490216,0.492875104778
10501,1400000US36005022102,18664.0,24.8,16.8,0.6,0.6,2.1,17.4,0.139920159681,17.3,2.1,0.559281437126,0.595704358812
10502,1400000US36005022200,40331.0,5.1,4.0,1.6,0.5,7.2,11.1,0.202108963093,4.6,7.2,0.384592852958,0.32909245123
10503,1400000US36005022300,24277.0,17.8,12.0,0.7,0.2,0.5,11.9,0.177368833203,12.0,0.5,0.426781519186,0.484153005464
10504,1400000US36005022401,43611.0,17.3,9.3,3.2,0.8,8.0,3.5,0.214932126697,11.1,8.0,0.495475113122,0.267985611511
10505,1400000US36005022403,38333.0,15.6,5.8,6.9,5.8,7.5,9.8,0.288406624786,6.2,7.5,0.492861222159,0.328787878788
10506,1400000US36005022404,42070.0,9.4,4.6,4.7,2.9,11.2,9.2,0.391927394316,5.6,11.2,0.296632433723,0.208079690094
10507,1400000US36005022500,29302.0,20.2,11.9,2.0,0.9,1.3,5.4,0.0957103892884,11.7,1.3,0.493057277461,0.484612050282
10508,1400000US36005022701,29426.0,17.3,14.2,1.7,1.7,4.6,11.5,0.118303194186,14.6,4.6,0.456988338685,0.500820120284
10509,1400000US36005022702,23500.0,29.3,18.4,0.0,0.0,6.3,11.0,0.13468013468,18.7,6.3,0.36228956229,0.390092879257
10510,1400000US36005022703,45673.0,17.3,5.3,6.0,5.1,6.3,8.9,0.142169962587,5.3,6.3,0.37680384821,0.393162393162
10511,1400000US36005022800,45069.0,5.0,1.1,2.7,2.7,11.3,10.7,0.261755737442,1.2,11.3,0.329160648371,0.240672406724
10512,1400000US36005022901,24115.0,16.6,7.3,1.0,0.4,6.8,13.8,0.186602011494,7.6,6.8,0.484195402299,0.480186480186
10513,1400000US36005022902,24142.0,20.5,10.8,0.0,0.0,1.2,9.4,0.124040165387,12.0,1.2,0.518606024808,0.515567765568
10514,1400000US36005023000,43929.0,12.9,8.2,4.9,4.9,10.3,2.5,0.376424715057,10.3,10.3,0.397720455909,0.297216699801
10515,1400000US36005023100,24250.0,26.1,14.3,1.4,1.4,1.8,17.7,0.165621079046,14.9,1.8,0.422835633626,0.630385487528
10516,1400000US36005023200,44318.0,7.7,0.6,4.5,1.9,11.4,10.2,0.340236686391,0.8,11.4,0.534393491124,0.346428571429
10517,1400000US36005023301,26250.0,24.0,13.5,0.0,0.0,2.2,11.5,0.0750688705234,13.9,2.2,0.587924701561,0.500329163924
10518,1400000US36005023302,22566.0,11.6,10.9,3.2,3.2,2.0,14.3,0.117598229109,11.0,2.0,0.612340896514,0.550573514077
10519,1400000US36005023501,27316.0,10.3,6.8,0.0,0.0,3.5,14.8,0.119579500657,6.8,3.5,0.670827858081,0.357597816197
10520,1400000US36005023502,21582.0,17.4,11.6,1.0,1.0,2.3,14.2,0.150446238844,12.0,2.3,0.578198045049,0.507409602845
10521,1400000US36005023600,40903.0,14.4,11.1,3.1,3.1,11.9,8.6,0.381098901099,13.8,11.9,0.424175824176,0.411302982732
10522,1400000US36005023702,32500.0,13.9,7.7,0.0,0.0,8.3,11.4,0.0518092105263,7.7,8.3,0.620065789474,0.41049382716
10523,1400000US36005023703,27128.0,12.4,9.5,0.5,0.5,7.2,9.3,0.134224172318,9.9,7.2,0.526126844834,0.416317991632
10524,1400000US36005023704,20918.0,23.3,14.3,1.3,0.0,2.1,13.5,0.0659133709981,14.4,2.1,0.641377454937,0.502971768202
10525,1400000US36005023800,50074.0,17.8,10.2,3.6,2.8,12.4,5.7,0.265679781847,13.8,12.4,0.46513439813,0.402580645161
10526,1400000US36005023900,20985.0,26.0,13.2,0.6,0.6,6.4,11.1,0.0827094904612,13.7,6.4,0.651654189809,0.595021730541
10527,1400000US36005024000,34705.0,9.4,4.4,0.9,0.9,13.6,7.8,0.168559172344,4.6,13.6,0.518294221549,0.387982832618
10528,1400000US36005024100,23856.0,13.3,7.1,1.2,1.2,2.3,19.9,0.0812776723593,7.3,2.3,0.551549652119,0.522462562396
10529,1400000US36005024300,19669.0,26.1,14.7,0.5,0.5,2.8,11.1,0.0861169102296,14.9,2.8,0.540361864997,0.511966701353
10530,1400000US36005024400,59063.0,4.4,2.7,6.9,4.6,20.1,4.5,0.439043512348,4.3,20.1,0.442963543708,0.188861985472
10531,1400000US36005024501,24864.0,24.1,14.4,1.0,1.0,6.5,9.8,0.108872530027,15.3,6.5,0.557148392096,0.548284625159
10532,1400000US36005024502,25605.0,31.1,15.4,0.8,0.0,1.0,6.4,0.138988670904,15.9,1.0,0.510638297872,0.623507805326
10533,1400000US36005024600,63516.0,6.9,1.7,15.5,6.6,15.4,3.1,0.488529014845,3.8,15.4,0.263157894737,0.066401062417
10534,1400000US36005024700,41455.0,15.0,7.4,0.7,0.7,9.7,3.0,0.0885947046843,7.7,9.7,0.316700610998,0.22972972973
10535,1400000US36005024800,52279.0,6.2,0.6,12.2,8.5,17.2,5.7,0.59302704464,0.8,17.2,0.217008797654,0.0849056603774
10536,1400000US36005025000,54726.0,6.7,4.8,13.1,5.0,12.3,3.6,0.665039429215,5.7,12.3,0.133683815246,0.151057401813
10537,1400000US36005025100,28615.0,23.8,18.7,3.3,2.1,3.4,4.1,0.13817794028,19.6,3.4,0.476538695917,0.477304632663
10538,1400000US36005025200,60625.0,9.3,4.7,9.5,6.9,16.7,2.0,0.498885586924,5.0,16.7,0.261887072808,0.103806228374
10539,1400000US36005025300,30957.0,14.3,9.5,2.0,0.0,1.8,8.1,0.0912298387097,9.6,1.8,0.595766129032,0.484783769354
10540,1400000US36005025400,50238.0,10.8,1.3,4.6,3.9,14.8,7.1,0.665,1.1,14.8,0.145,0.107868020305
10541,1400000US36005025500,19458.0,18.7,13.0,0.0,0.0,4.4,21.0,0.103506979911,13.4,4.4,0.584269662921,0.434485896269
10542,1400000US36005025600,37236.0,6.3,2.5,0.8,0.0,16.0,6.8,0.347897323867,0.0,16.0,0.349535772802,0.0972222222222
10543,1400000US36005025700,28203.0,25.5,19.1,3.6,0.0,0.9,8.5,0.109375,19.8,0.9,0.590856481481,0.484326018809
10544,1400000US36005026100,73688.0,2.7,1.7,10.5,7.4,19.9,1.5,0.119509703779,3.8,19.9,0.258426966292,0.0712788259958
10545,1400000US36005026300,32663.0,14.7,8.7,1.0,1.0,1.7,5.5,0.14312267658,8.7,1.7,0.627323420074,0.448735632184
10546,1400000US36005026400,72019.0,8.3,3.3,8.4,3.3,20.4,5.0,0.40414241698,5.6,20.4,0.428620335502,0.127746550843
10547,1400000US36005026500,31147.0,12.6,9.0,3.7,1.5,1.8,12.4,0.154515622771,9.7,1.8,0.55885290341,0.494794248884
10548,1400000US36005026601,52450.0,1.8,0.7,2.1,1.5,14.5,6.2,0.56705107084,0.8,14.5,0.351565074135,0.0734506503443
10549,1400000US36005026602,40755.0,10.0,7.3,5.8,3.4,9.3,13.0,0.552435430751,9.1,9.3,0.292771710868,0.283682338996
10550,1400000US36005026701,37061.0,14.9,9.2,3.4,3.0,6.6,12.1,0.145394916644,9.3,6.6,0.47936594698,0.375
