,Id,Median_income,"Income_Less_than_$10,000","Occupied housing units; Estimate; Occupied housing units - HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - $5,000 to $9,999","Occupied housing units; Estimate; Occupied housing units - HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - $150,000 or more","Income_$150,000_199,999","Income_$100,000_149,999","Occupied housing units; Estimate; Occupied housing units - HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - $10,000 to $14,999",White_alone_percent,"Renter-occupied housing units; Estimate; Occupied housing units - HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - $5,000 to $9,999","Occupied housing units; Estimate; Occupied housing units - HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - $100,000 to $149,999",Some_other_race_alone_percent,foodstamp_per_HH
4017,1400000US36005003100,34250.0,12.5,11.4,0.0,0.0,4.9,3.4,0.234636871508,13.8,4.9,0.45011971269,0.219873150106
4018,1400000US36005003300,21282.0,23.8,15.4,0.0,0.0,3.1,13.8,0.357453754081,17.5,3.1,0.191784548422,0.657463330457
4019,1400000US36005003500,21359.0,23.9,6.7,0.0,0.0,2.8,13.5,0.169272237197,6.9,2.8,0.522641509434,0.47137254902
4020,1400000US36005003700,26116.0,34.9,25.3,0.0,0.0,0.0,0.0,0.208888888889,25.3,0.0,0.733333333333,0.795180722892
4021,1400000US36005003800,37125.0,15.0,9.3,2.7,2.7,17.2,4.2,0.138239339752,15.8,17.2,0.332874828061,0.339066339066
4022,1400000US36005003900,23528.0,24.6,16.9,2.4,2.2,10.5,11.6,0.449150014912,17.9,10.5,0.298091261557,0.474948875256
4023,1400000US36005004001,46418.0,2.8,2.8,6.6,4.2,15.3,0.0,0.300565770863,5.8,15.3,0.10396039604,0.107355864811
4024,1400000US36005004100,18590.0,26.3,18.5,1.3,0.0,0.5,15.4,0.336713674537,19.3,0.5,0.20884170496,0.502022244692
4025,1400000US36005004200,26378.0,12.6,9.2,0.5,0.5,3.4,9.0,0.115077014218,9.5,3.4,0.367446682464,0.441438102298
4026,1400000US36005004300,22674.0,22.5,18.4,1.5,1.0,2.0,17.1,0.243050039714,20.6,2.0,0.347100873709,0.451332560834
4027,1400000US36005004400,22478.0,27.5,20.4,4.9,0.7,2.9,12.7,0.158952879581,22.1,2.9,0.281465968586,0.396891811118
4028,1400000US36005004600,23654.0,26.7,16.0,3.8,2.4,0.0,5.6,0.180856423174,17.6,0.0,0.55717884131,0.481873111782
4029,1400000US36005004800,24928.0,21.1,14.8,0.5,0.0,3.8,5.5,0.165995737627,15.1,3.8,0.454889888705,0.432880844646
4030,1400000US36005005001,30504.0,19.4,13.7,4.8,4.8,6.8,8.4,0.107412701654,15.9,6.8,0.367571982847,0.363698630137
4031,1400000US36005005002,30898.0,17.2,11.7,1.9,1.9,2.4,10.0,0.109458023379,12.1,2.4,0.519837052781,0.414403032217
4032,1400000US36005005100,19558.0,28.3,21.4,0.6,0.6,0.7,14.5,0.171149594694,21.4,0.7,0.294399410464,0.604389994895
4033,1400000US36005005200,27500.0,23.2,11.3,5.1,5.1,0.6,19.4,0.114011720831,11.6,0.6,0.371337240277,0.372881355932
4034,1400000US36005005300,16582.0,30.7,25.5,1.7,1.7,3.8,13.9,0.0548332391181,25.5,3.8,0.281797625777,0.563333333333
4035,1400000US36005005400,30226.0,17.5,12.0,3.8,2.4,8.1,6.3,0.155479452055,13.4,8.1,0.435445205479,0.368421052632
4036,1400000US36005005600,25035.0,22.8,17.4,1.1,0.0,8.6,13.8,0.116117850953,19.1,8.6,0.383882149047,0.391639163916
4037,1400000US36005005902,36250.0,21.4,17.2,1.1,1.1,2.2,3.7,0.200769230769,20.8,2.2,0.442307692308,0.297376093294
4038,1400000US36005006000,40743.0,5.3,4.5,3.1,3.1,0.0,4.2,0.0924817032601,5.5,0.0,0.733865602129,0.371508379888
4039,1400000US36005006100,42839.0,8.8,6.2,3.1,1.8,5.1,4.4,0.0294200056038,7.5,5.1,0.0627626786215,0.0947843530592
4040,1400000US36005006200,26758.0,15.8,9.3,0.5,0.5,4.7,14.9,0.0779955825511,9.3,4.7,0.378520154611,0.375923511517
4041,1400000US36005006300,33051.0,16.5,11.8,1.5,1.5,5.8,11.1,0.287497705159,12.6,5.8,0.30824306958,0.36036036036
4042,1400000US36005006400,41875.0,15.5,9.8,2.6,1.0,9.4,9.0,0.134792340214,11.5,9.4,0.362347674708,0.372881355932
4043,1400000US36005006500,20938.0,21.2,11.6,1.1,1.1,1.8,10.2,0.157122405154,11.7,1.8,0.44362920544,0.490062464509
4044,1400000US36005006700,18846.0,27.6,19.5,0.7,0.7,1.8,10.9,0.19605040925,21.1,1.8,0.385474860335,0.594797178131
4045,1400000US36005006800,27969.0,21.4,16.6,2.2,1.1,5.0,7.9,0.161605937922,19.4,5.0,0.355263157895,0.452138492872
4046,1400000US36005006900,25010.0,25.2,18.6,1.2,1.2,3.0,15.9,0.194215473608,19.3,3.0,0.267823571945,0.567841231268
4047,1400000US36005007000,34464.0,11.7,9.0,4.8,3.9,8.8,10.1,0.135691169672,10.4,8.8,0.434350439205,0.359621451104
4048,1400000US36005007100,45847.0,3.8,1.4,0.9,0.9,4.0,8.9,0.150352733686,2.3,4.0,0.236331569665,0.335652173913
4049,1400000US36005007200,40928.0,14.0,9.1,3.7,2.8,5.1,5.2,0.179389312977,7.5,5.1,0.333795975017,0.31995412844
4050,1400000US36005007300,23197.0,26.9,20.0,0.7,0.0,9.0,12.3,0.308543489449,20.8,9.0,0.424086464231,0.457142857143
4051,1400000US36005007400,53347.0,6.8,2.8,7.0,7.0,9.4,4.1,0.197307221542,3.8,9.4,0.484944920441,0.204982206406
4052,1400000US36005007500,25813.0,18.2,12.1,1.5,0.8,2.6,11.8,0.171370050068,14.2,2.6,0.423304506145,0.469835466179
4053,1400000US36005007600,48955.0,14.2,11.5,5.8,3.2,9.4,7.5,0.157147924796,13.8,9.4,0.440049663001,0.344506517691
4054,1400000US36005007700,30640.0,13.2,8.3,4.2,4.2,9.1,1.5,0.201377848437,10.4,9.1,0.490196078431,0.493243243243
4055,1400000US36005007800,40815.0,11.0,8.9,2.4,2.4,8.7,7.7,0.133276010318,10.4,8.7,0.436371453138,0.253753026634
4056,1400000US36005007900,15826.0,28.9,22.1,1.0,1.0,0.6,20.2,0.225998433829,22.9,0.6,0.397024275646,0.619310344828
4057,1400000US36005008300,16711.0,32.2,22.1,0.4,0.0,2.6,10.8,0.181699346405,23.5,2.6,0.429505135387,0.560411311054
4058,1400000US36005008400,53333.0,8.8,3.3,9.0,5.1,19.7,7.3,0.17975708502,9.7,19.7,0.414170040486,0.132478632479
4059,1400000US36005008500,20707.0,23.2,16.0,3.2,1.5,4.6,11.1,0.142123893805,17.1,4.6,0.485309734513,0.539167686659
4060,1400000US36005008600,19118.0,24.9,19.3,1.4,1.4,2.0,15.2,0.253326376207,21.4,2.0,0.475606574485,0.415812591508
4061,1400000US36005008700,26142.0,22.7,18.3,1.1,1.1,5.8,9.0,0.176383399209,19.2,5.8,0.562582345191,0.516402714932
4062,1400000US36005008900,17515.0,35.3,25.2,0.7,0.0,2.8,11.9,0.200257981296,26.5,2.8,0.431151241535,0.582089552239
4063,1400000US36005009000,26197.0,24.7,17.5,6.8,6.3,6.9,9.7,0.325735489001,21.0,6.9,0.335542009011,0.390202702703
4064,1400000US36005009200,39036.0,14.0,9.4,0.8,0.0,6.9,7.2,0.108221797323,11.9,6.9,0.623709369025,0.221033868093
4065,1400000US36005009300,30723.0,14.3,7.9,0.0,0.0,3.6,11.1,0.360443903922,8.7,3.6,0.274703557312,0.371151653364
4066,1400000US36005009600,45227.0,11.6,1.4,1.5,1.5,6.1,2.9,0.221142162819,0.9,6.1,0.458485216687,0.348024316109
4067,1400000US36005009800,50302.0,5.4,3.9,9.0,7.7,11.9,8.2,0.239581151832,5.9,11.9,0.414240837696,0.210157618214
4068,1400000US36005011000,44125.0,0.0,0.0,0.0,0.0,23.1,0.0,0.12,0.0,23.1,0.88,0.173076923077
4069,1400000US36005011502,18505.0,25.1,21.2,0.0,0.0,1.6,17.8,0.424741814986,21.8,1.6,0.202592836739,0.575778546713
4070,1400000US36005011700,14600.0,37.0,20.7,0.0,0.0,9.6,13.7,0.512547051443,20.0,9.6,0.144918444166,0.59649122807
4071,1400000US36005011800,74325.0,4.1,1.9,20.5,9.4,13.9,1.7,0.809161793372,6.2,13.9,0.112280701754,0.0212514757969
4072,1400000US36005011900,23895.0,24.9,18.1,0.7,0.0,1.3,5.4,0.100332109771,18.9,1.3,0.536794266737,0.524497163486
4073,1400000US36005012101,35165.0,14.6,11.6,2.6,0.4,5.5,5.5,0.134763660744,14.1,5.5,0.570901776735,0.412021857923
4074,1400000US36005012102,12688.0,35.9,25.4,0.6,0.6,0.0,17.7,0.1292749658,25.8,0.0,0.585499316005,0.518446601942
4075,1400000US36005012300,16500.0,30.3,20.4,0.7,0.7,2.6,15.9,0.102735901731,21.1,2.6,0.574260189838,0.556426332288
4076,1400000US36005012500,21790.0,20.3,9.4,1.5,0.7,3.6,11.0,0.102320675105,10.9,3.6,0.407964135021,0.45624468989
4077,1400000US36005012701,14870.0,34.2,30.6,0.0,0.0,2.9,16.5,0.231573705179,34.8,2.9,0.378486055777,0.52684144819
4078,1400000US36005012901,13245.0,33.5,27.4,0.5,0.5,0.0,19.0,0.226690497468,28.6,0.0,0.352695859398,0.532352941176
4079,1400000US36005013000,81250.0,8.8,6.6,14.3,5.9,14.9,2.5,0.794493608653,7.9,14.9,0.070796460177,0.0882352941176
4080,1400000US36005013100,25518.0,22.7,11.3,1.9,1.9,5.6,11.2,0.0990602975724,13.4,5.6,0.496476115897,0.502172563625
4081,1400000US36005013200,87000.0,2.7,1.2,13.7,10.3,23.6,2.7,0.490179087233,2.0,23.6,0.358752166378,0.0868661679135
4082,1400000US36005013300,21551.0,24.7,17.0,2.0,2.0,4.2,8.6,0.0344364937388,18.8,4.2,0.516696481813,0.546428571429
4083,1400000US36005013500,19315.0,26.7,12.1,1.4,1.4,1.7,12.5,0.0530113794061,14.2,1.7,0.514571190674,0.582348305753
4084,1400000US36005013800,69779.0,7.2,6.0,10.6,7.5,20.3,1.4,0.777604003754,10.9,20.3,0.135126681264,0.0824980724749
4085,1400000US36005014100,29167.0,18.1,12.0,0.0,0.0,3.2,6.3,0.312064965197,12.3,3.2,0.22969837587,0.439786585366
4086,1400000US36005014300,11635.0,47.2,19.6,0.0,0.0,1.0,4.3,0.0552220888355,19.6,1.0,0.480192076831,0.644518272425
4087,1400000US36005014400,21944.0,22.5,16.6,3.6,1.8,2.8,13.1,0.215693566382,18.0,2.8,0.276124953514,0.473526473526
4088,1400000US36005014500,20600.0,29.9,16.9,0.0,0.0,1.1,11.4,0.0700949885359,16.6,1.1,0.407959384212,0.563067608476
4089,1400000US36005014701,15538.0,31.7,24.1,0.0,0.0,2.9,16.3,0.0740614334471,24.1,2.9,0.342320819113,0.528434826371
4090,1400000US36005014702,16505.0,22.7,18.2,0.0,0.0,0.0,25.5,0.0542678440029,18.2,0.0,0.450147167035,0.63495985176
4091,1400000US36005014900,24322.0,25.3,13.2,0.0,0.0,3.1,14.4,0.0837720302129,13.8,3.1,0.411306935225,0.533475783476
4092,1400000US36005015100,28577.0,24.3,15.1,1.8,1.5,5.3,5.4,0.138481379977,15.6,5.3,0.342253748186,0.537087168381
4093,1400000US36005015200,52632.0,5.4,3.9,7.6,2.7,8.7,6.0,0.42203985932,3.7,8.7,0.334114888628,0.175925925926
4094,1400000US36005015300,20805.0,26.3,18.5,0.8,0.8,5.6,14.5,0.103785103785,24.2,5.6,0.349694749695,0.470887918486
4095,1400000US36005015500,30064.0,14.4,9.0,0.0,0.0,1.3,5.0,0.184263812554,9.2,1.3,0.645357246167,0.543457497612
4096,1400000US36005015700,28116.0,16.4,9.4,1.5,1.5,1.8,16.5,0.0954631379962,11.1,1.8,0.489287964713,0.525979945305
4097,1400000US36005015800,54508.0,4.3,4.3,9.1,6.3,11.1,4.1,0.656494522692,6.1,11.1,0.158841940532,0.126086956522
4098,1400000US36005015900,16724.0,27.2,20.7,0.0,0.0,3.4,11.6,0.129171574401,21.0,3.4,0.760109933255,0.662464985994
4099,1400000US36005016000,83021.0,4.0,2.8,17.9,12.4,27.1,4.0,0.76987654321,6.8,27.1,0.147654320988,0.0
4100,1400000US36005016100,19213.0,37.4,27.3,1.1,0.0,2.0,6.2,0.130367760405,28.1,2.0,0.644791896058,0.550568181818
4101,1400000US36005016200,67500.0,7.9,7.9,6.8,4.7,31.8,8.2,0.726082004556,16.8,31.8,0.0518223234624,0.111888111888
4102,1400000US36005016400,81250.0,1.1,0.0,20.3,17.4,16.1,2.1,0.845320197044,0.0,16.1,0.104433497537,0.05
4103,1400000US36005016500,26136.0,29.5,25.5,0.0,0.0,9.6,1.3,0.027972027972,27.4,9.6,0.243201243201,0.502659574468
4104,1400000US36005016600,60391.0,4.4,2.3,8.1,4.7,19.8,7.4,0.649241146712,5.8,19.8,0.209949409781,0.0970996216898
4105,1400000US36005016700,38625.0,14.5,8.5,1.4,1.4,0.5,8.8,0.0869167429094,9.0,0.5,0.315645013724,0.453004622496
4106,1400000US36005016900,31324.0,25.2,13.8,3.3,0.0,6.9,6.5,0.0459506031017,15.6,6.9,0.350947731189,0.477083333333
4107,1400000US36005017300,22452.0,26.6,22.2,1.8,1.1,10.4,13.3,0.18566724165,23.5,10.4,0.282264387643,0.518089053803
4108,1400000US36005017500,16196.0,33.1,26.0,0.6,0.6,2.6,13.3,0.077194467965,26.4,2.6,0.438329099633,0.602448979592
4109,1400000US36005017701,23848.0,24.3,15.0,8.3,7.0,0.0,8.2,0.106526631658,15.0,0.0,0.5903975994,0.469580119966
4110,1400000US36005017702,20906.0,18.5,12.5,1.8,1.8,4.3,22.7,0.0674871794872,13.6,4.3,0.565948717949,0.453976205385
4111,1400000US36005017901,22513.0,22.7,15.4,0.0,0.0,2.9,13.1,0.14110058456,16.6,2.9,0.554928441846,0.48623853211
4112,1400000US36005017902,25964.0,14.9,8.8,4.8,4.8,2.2,18.8,0.148279628618,9.1,2.2,0.394593118514,0.379460400348
4113,1400000US36005018101,33109.0,19.3,11.0,0.8,0.8,9.5,7.0,0.0946065428824,13.1,9.5,0.291482463896,0.437686939182
4114,1400000US36005018102,39851.0,5.7,3.8,0.0,0.0,8.4,15.0,0.153888180659,4.0,8.4,0.363503915498,0.346227013316
4115,1400000US36005018301,31054.0,21.2,17.7,0.7,0.7,5.5,11.1,0.147261849977,20.0,5.5,0.270363552692,0.373876255949
4116,1400000US36005018302,42708.0,9.1,3.7,2.8,2.8,1.9,10.4,0.231116687578,3.9,1.9,0.365370138018,0.376528117359
4117,1400000US36005018400,72500.0,4.3,1.1,7.4,2.9,21.1,3.3,0.650697084918,1.5,21.1,0.29226869455,0.0989304812834
4118,1400000US36005018500,22036.0,25.3,16.2,0.0,0.0,3.2,8.9,0.0972509606858,17.2,3.2,0.391220809932,0.496754651666
4119,1400000US36005018900,24000.0,19.6,12.8,0.8,0.8,2.5,13.4,0.186753801684,13.8,2.5,0.460600728918,0.48849294729
4120,1400000US36005019300,18820.0,26.3,15.0,0.5,0.0,2.8,14.2,0.166094584287,15.1,2.8,0.379672006102,0.519454269833
4121,1400000US36005019400,50151.0,11.5,8.4,7.7,2.9,9.3,11.1,0.30266920877,10.4,9.3,0.295996186845,0.334716459198
4122,1400000US36005019500,33969.0,15.9,9.1,0.8,0.8,5.7,9.3,0.143571718264,8.6,5.7,0.47830201433,0.361770623742
4123,1400000US36005019700,30106.0,9.7,7.9,0.0,0.0,1.9,9.9,0.126322339764,8.0,1.9,0.436589919104,0.456187895212
4124,1400000US36005019900,24226.0,16.9,9.0,0.0,0.0,5.8,8.0,0.0850574712644,9.1,5.8,0.491818796484,0.439255746078
4125,1400000US36005020000,33467.0,4.8,3.0,3.0,1.8,11.3,9.8,0.182665222102,3.5,11.3,0.35752979415,0.251517194875
4126,1400000US36005020100,31582.0,11.2,8.8,1.2,0.0,3.9,13.9,0.154150197628,8.8,3.9,0.532114624506,0.538016528926
4127,1400000US36005020200,43106.0,8.4,3.9,4.2,1.5,9.3,9.3,0.107991360691,5.4,9.3,0.337365010799,0.316711590296
4128,1400000US36005020400,43182.0,9.3,4.0,1.6,1.6,19.5,7.5,0.272370766488,3.5,19.5,0.396078431373,0.179540709812
4129,1400000US36005020501,24615.0,18.7,12.2,1.6,1.6,1.4,12.3,0.0606104863444,12.8,1.4,0.427778589163,0.42360296991
4130,1400000US36005020502,24476.0,22.2,17.1,0.0,0.0,0.0,15.1,0.270144927536,20.2,0.0,0.518260869565,0.548929663609
4131,1400000US36005020601,45869.0,17.0,6.7,4.1,1.5,7.4,7.5,0.115424252834,9.5,7.4,0.307454482996,0.183694530444
4132,1400000US36005020900,28372.0,16.6,11.3,1.2,1.2,3.7,16.5,0.122857142857,11.3,3.7,0.449350649351,0.468770122344
4133,1400000US36005021001,49066.0,8.7,4.3,1.9,1.4,6.9,5.3,0.097890199637,5.8,6.9,0.197935571688,0.158339941845
4134,1400000US36005021002,49804.0,8.9,5.7,3.4,2.7,8.8,5.1,0.0934700953482,6.3,8.8,0.181883848599,0.225775503678
4135,1400000US36005021100,26080.0,26.2,15.9,0.0,0.0,1.9,8.1,0.151541695865,15.4,1.9,0.344428871759,0.457923497268
4136,1400000US36005021200,52677.0,3.4,2.0,3.3,3.3,5.7,3.2,0.103981916188,1.8,5.7,0.245696400626,0.0889199255121
4137,1400000US36005021301,26000.0,14.8,12.8,4.2,4.2,6.9,13.3,0.161290322581,13.4,6.9,0.650537634409,0.554187192118
4138,1400000US36005021302,23855.0,14.6,10.1,0.6,0.0,2.4,14.2,0.160667903525,10.6,2.4,0.314842300557,0.508888888889
4139,1400000US36005021501,34485.0,12.8,10.7,0.9,0.9,0.7,4.1,0.150168875032,10.7,0.7,0.54117952715,0.480750246792
4140,1400000US36005021502,19397.0,24.4,17.2,0.0,0.0,0.8,15.2,0.118768584922,16.6,0.8,0.536994927409,0.58753117207
4141,1400000US36005021601,24524.0,25.5,9.3,0.6,0.6,2.1,9.2,0.25719203344,9.8,2.1,0.48463240718,0.426718547341
4142,1400000US36005021602,47970.0,12.6,10.3,1.8,1.3,13.7,2.1,0.122,12.9,13.7,0.155,0.1924
4143,1400000US36005021700,17207.0,27.9,14.6,0.0,0.0,2.6,15.8,0.131154239019,14.8,2.6,0.394484167518,0.55619412516
4144,1400000US36005021800,31510.0,16.7,7.2,1.7,0.6,7.4,8.0,0.149830836153,8.1,7.4,0.534074432093,0.32272523532
4145,1400000US36005021900,31250.0,19.7,13.6,0.0,0.0,0.0,2.4,0.092970521542,13.7,0.0,0.498110355253,0.361050328228
4146,1400000US36005022000,13793.0,30.8,3.7,0.0,0.0,5.1,22.5,0.145480225989,3.8,5.1,0.50988700565,0.553240740741
4147,1400000US36005022101,30875.0,10.0,1.5,0.8,0.8,2.7,14.7,0.165535627727,1.5,2.7,0.524478914203,0.531409168081
4148,1400000US36005022102,21302.0,26.1,13.5,0.0,0.0,0.9,13.4,0.240629685157,13.8,0.9,0.543665667166,0.575953458306
4149,1400000US36005022200,37500.0,9.9,7.5,2.7,1.8,5.8,7.6,0.241080706616,8.7,5.8,0.409075164531,0.287790697674
4150,1400000US36005022300,29522.0,16.9,16.6,0.8,0.4,1.4,10.7,0.166514847878,16.6,1.4,0.483148114411,0.472527472527
4151,1400000US36005022401,39695.0,12.3,8.0,0.8,0.0,3.4,6.2,0.311524163569,9.0,3.4,0.44312267658,0.19414893617
4152,1400000US36005022403,35031.0,15.3,6.6,4.3,4.3,3.7,4.5,0.381413359148,7.3,3.7,0.384317521781,0.296268088347
4153,1400000US36005022404,47753.0,9.9,6.7,0.7,0.0,9.2,5.7,0.395146520147,8.3,9.2,0.32760989011,0.251899473992
4154,1400000US36005022500,32127.0,19.8,16.2,0.8,0.0,4.0,4.3,0.150834634322,16.6,4.0,0.430767383211,0.458698661744
4155,1400000US36005022701,36651.0,14.2,11.8,0.8,0.8,4.9,8.1,0.0801499464477,12.7,4.9,0.466083541592,0.38865161684
4156,1400000US36005022702,48250.0,12.5,7.1,2.0,2.0,8.0,6.9,0.201294498382,7.1,8.0,0.281553398058,0.229090909091
4157,1400000US36005022703,41100.0,8.5,1.5,2.9,2.9,3.4,8.3,0.239717978848,1.5,3.4,0.363689776733,0.357627118644
4158,1400000US36005022800,44789.0,10.0,5.7,4.4,3.7,8.6,10.2,0.303388494878,6.2,8.6,0.295350669819,0.256500661084
4159,1400000US36005022901,22441.0,19.7,10.1,1.5,1.5,3.5,10.0,0.105409705648,10.3,3.5,0.450477326969,0.387683284457
4160,1400000US36005022902,21238.0,21.5,11.8,0.0,0.0,1.9,19.2,0.161576053757,12.0,1.9,0.483506414172,0.594274432379
4161,1400000US36005023000,33088.0,13.0,13.0,2.6,2.6,9.7,5.9,0.28127939793,17.0,9.7,0.540608341173,0.334302325581
4162,1400000US36005023100,26938.0,22.6,14.4,0.0,0.0,1.7,1.5,0.206617150574,15.0,1.7,0.251856853477,0.4317617866
4163,1400000US36005023200,46680.0,10.2,5.2,4.2,3.4,11.9,9.9,0.310136157337,7.5,11.9,0.4723903177,0.177750906892
4164,1400000US36005023301,27923.0,14.6,9.4,2.1,0.6,3.5,12.3,0.0417760279965,9.6,3.5,0.525590551181,0.501769285209
4165,1400000US36005023302,19753.0,20.4,17.6,1.2,1.2,1.9,10.5,0.271778140294,18.0,1.9,0.509951060359,0.605800214823
4166,1400000US36005023501,33816.0,10.4,7.3,2.0,0.0,1.0,6.4,0.0951428571429,7.4,1.0,0.655714285714,0.445255474453
4167,1400000US36005023502,22625.0,23.4,15.3,1.2,1.2,3.3,12.6,0.152287445164,15.0,3.3,0.545226655525,0.491525423729
4168,1400000US36005023600,38203.0,21.2,17.2,1.7,0.0,8.6,0.5,0.285918173168,21.3,8.6,0.542816365366,0.346600331675
4169,1400000US36005023702,18565.0,36.3,23.1,0.0,0.0,4.8,6.9,0.0785953177258,25.0,4.8,0.729933110368,0.540540540541
4170,1400000US36005023703,35304.0,17.7,10.4,1.3,1.3,3.5,8.3,0.0988425925926,11.0,3.5,0.556944444444,0.404478656403
4171,1400000US36005023704,23041.0,22.3,13.5,0.9,0.0,1.7,16.7,0.194062078273,13.5,1.7,0.42645074224,0.575907590759
4172,1400000US36005023800,47036.0,14.7,7.7,1.9,1.9,11.7,2.6,0.295502311896,6.0,11.7,0.538461538462,0.242656449553
4173,1400000US36005023900,22404.0,21.0,13.2,0.0,0.0,4.7,14.5,0.0943665319705,13.8,4.7,0.544093178037,0.626595306711
4174,1400000US36005024000,35676.0,15.0,7.5,5.8,5.8,12.3,6.5,0.17913618126,10.6,12.3,0.569270710408,0.451561248999
4175,1400000US36005024100,24208.0,23.8,13.6,2.8,1.7,0.9,14.5,0.139962593516,13.4,0.9,0.472724438903,0.537934668072
4176,1400000US36005024300,23944.0,22.6,15.8,0.6,0.6,2.1,9.8,0.147156027135,16.3,2.1,0.509653852844,0.484833164813
4177,1400000US36005024400,77614.0,4.9,3.8,7.4,4.7,25.2,4.4,0.565330363771,5.0,25.2,0.364142538976,0.0924784217016
4178,1400000US36005024501,27144.0,13.9,8.0,2.5,2.5,3.3,8.1,0.131765659842,8.0,3.3,0.517940401378,0.623419827013
4179,1400000US36005024502,26698.0,14.9,3.7,3.8,3.8,0.0,12.5,0.167061611374,3.9,0.0,0.455213270142,0.531279178338
4180,1400000US36005024600,62269.0,2.2,0.7,10.9,8.0,14.5,2.0,0.504919730709,1.4,14.5,0.247022268255,0.0243902439024
4181,1400000US36005024700,51250.0,3.1,1.6,6.4,6.4,11.5,3.9,0.0869351669941,1.6,11.5,0.370825147348,0.194704049844
4182,1400000US36005024800,63411.0,3.8,1.0,14.1,9.4,11.7,5.0,0.613117365905,1.0,11.7,0.175517790759,0.0580539656582
4183,1400000US36005025000,47639.0,3.1,1.1,1.0,0.0,16.2,13.8,0.706081081081,0.0,16.2,0.189611486486,0.0781584582441
4184,1400000US36005025100,32440.0,14.0,8.9,0.0,0.0,5.3,9.5,0.125615417077,8.4,5.3,0.458292305528,0.343396226415
4185,1400000US36005025200,52902.0,3.3,2.3,6.6,4.6,10.7,2.8,0.568880455408,2.1,10.7,0.198861480076,0.0886075949367
4186,1400000US36005025300,28586.0,19.0,12.0,0.8,0.0,3.0,7.3,0.111091170136,12.6,3.0,0.572325915291,0.407887628309
4187,1400000US36005025400,46758.0,10.9,4.5,1.0,1.0,18.4,6.7,0.799187463726,7.0,18.4,0.0621009866512,0.0736196319018
4188,1400000US36005025500,21889.0,23.3,15.0,0.0,0.0,8.6,18.4,0.0600551858465,15.5,8.6,0.59876643402,0.505526189332
4189,1400000US36005025600,46875.0,6.4,6.4,1.0,1.0,20.9,2.6,0.41791817711,7.8,20.9,0.389953392025,0.0773722627737
4190,1400000US36005025700,31728.0,19.2,15.0,6.8,0.0,3.6,1.3,0.0928853754941,17.1,3.6,0.634387351779,0.285016286645
